region_name,date,temp_min_anomaly,temp_min_anomaly_threshold,night,night_intensity
博尔塔拉蒙古自治州,2023-7-18,4.626816179716531,3.837310077680248,1,0.7895061020362832
巴音郭楞蒙古自治州,2023-7-18,4.461388095450428,4.254008160694231,1,0.20737993475619731
阿克苏地区,2023-7-18,6.092264897342568,4.269013649188569,1,1.8232512481539995
克孜勒苏柯尔克孜自治州,2023-7-18,4.430305525996225,3.7652828389272415,1,0.6650226870689835
喀什地区,2023-7-18,5.003729247632219,4.410046761347116,1,0.5936824862851022
和田地区,2023-7-18,4.906373581433396,4.163068513970817,1,0.743305067462579
伊犁哈萨克自治州,2023-7-18,4.230909002356702,3.764643271523337,1,0.46626573083336487
塔城地区,2023-7-18,4.195541938778966,4.454528160230217,0,0
阿勒泰地区,2023-7-18,4.12808031487662,4.858647345313441,0,0
澳门特别行政区,2023-7-19,,,0,0
香港特别行政区,2023-7-19,0.7343044007556436,1.5101040405940784,0,0
北京市,2023-7-19,3.5242651561376803,4.095606703890506,0,0
上海市,2023-7-19,1.5504752984000696,3.54241532731747,0,0
天津市,2023-7-19,3.390874077947327,4.252168976912688,0,0
重庆市,2023-7-19,0.5533654023274224,2.72169354028235,0,0
白沙黎族自治县,2023-7-19,0.635193271962823,1.535824916486467,0,0
保亭黎族苗族自治县,2023-7-19,0.7366315014698124,0.9370655682303868,0,0
昌江黎族自治县,2023-7-19,0.2668102760943611,1.6319215932457851,0,0
澄迈县,2023-7-19,0.6870613484186521,1.4009344470910594,0,0
定安县,2023-7-19,0.2659692559113473,1.398436271686024,0,0
东方市,2023-7-19,0.2069418076602396,1.5512642862910158,0,0
济源市,2023-7-19,1.0862391471740729,3.5352473697591207,0,0
乐东黎族自治县,2023-7-19,0.9946924242985986,1.0202838631579827,0,0
临高县,2023-7-19,0.6996863236962518,1.604888510428221,0,0
陵水黎族自治县,2023-7-19,0.3395102602643653,1.1034862261797405,0,0
潜江市,2023-7-19,1.5239657107061009,4.108239366837256,0,0
琼海市,2023-7-19,-0.028540332,1.3806321604680023,0,0
琼中黎族苗族自治县,2023-7-19,0.6854609749411438,1.294676170218665,0,0
神农架林区,2023-7-19,1.473652776592985,3.1387889209482256,0,0
台湾省,2023-7-19,1.0779701384617582,1.0406872818539137,1,0.03728285660784447
天门市,2023-7-19,1.4902519887253192,4.058407963924019,0,0
屯昌县,2023-7-19,0.6365512359202654,1.3903494940944396,0,0
万宁市,2023-7-19,-0.095992797,1.2204109558564402,0,0
文昌市,2023-7-19,-0.059444943,1.351375090724506,0,0
五指山市,2023-7-19,0.975262715165414,0.9363271116252024,1,0.03893560354021153
仙桃市,2023-7-19,1.2361519660535052,4.17078131093189,0,0
石家庄市,2023-7-19,2.78324623781716,4.009309901360264,0,0
唐山市,2023-7-19,4.343014010605888,4.361950538051267,0,0
秦皇岛市,2023-7-19,4.35667916154042,4.28526059832604,1,0.07141856321437956
邯郸市,2023-7-19,3.0710071540516104,3.758347097491713,0,0
邢台市,2023-7-19,2.8599508842209573,3.828259228728344,0,0
保定市,2023-7-19,3.784235523263323,4.0572344381463,0,0
张家口市,2023-7-19,3.849933636661641,4.7566198528128245,0,0
承德市,2023-7-19,4.5367851792641485,4.961736366806915,0,0
沧州市,2023-7-19,3.407942732983024,4.183349820742006,0,0
廊坊市,2023-7-19,3.178824661696272,4.04394946748873,0,0
衡水市,2023-7-19,3.087091254419061,4.052465603312627,0,0
太原市,2023-7-19,2.530667078969124,3.998238469530338,0,0
大同市,2023-7-19,3.346605831457911,4.375458829022094,0,0
阳泉市,2023-7-19,2.0998274053562653,3.945485039031036,0,0
长治市,2023-7-19,2.1150559316746325,4.055538315902144,0,0
晋城市,2023-7-19,1.072958729793644,3.9483223193718056,0,0
朔州市,2023-7-19,2.562063050389682,4.446310188020001,0,0
晋中市,2023-7-19,2.1032802912556736,3.97011986880482,0,0
运城市,2023-7-19,0.4758930156807572,4.06108989513637,0,0
忻州市,2023-7-19,2.289513862382164,4.269879506535864,0,0
临汾市,2023-7-19,1.351401571330463,3.973336863943809,0,0
吕梁市,2023-7-19,2.457793046157832,4.244376556781608,0,0
沈阳市,2023-7-19,3.6313351111696575,4.76335651027495,0,0
大连市,2023-7-19,3.04547646207924,3.6285773186360912,0,0
鞍山市,2023-7-19,4.3242913620818335,4.294890963375887,1,0.02940039870594635
抚顺市,2023-7-19,2.663188193492374,4.63471755292287,0,0
本溪市,2023-7-19,2.7780326685238173,4.453347049065419,0,0
丹东市,2023-7-19,3.6306293348446026,4.1020060470456565,0,0
锦州市,2023-7-19,3.851596508760945,4.645217529596928,0,0
营口市,2023-7-19,3.979971813768799,4.204171836975015,0,0
阜新市,2023-7-19,3.631040186482576,4.751421371900951,0,0
辽阳市,2023-7-19,4.061351435376842,4.558782612306057,0,0
盘锦市,2023-7-19,4.962078467702341,4.328202477436453,1,0.6338759902658877
铁岭市,2023-7-19,3.79401928570287,4.662602422494866,0,0
朝阳市,2023-7-19,4.443471505011168,4.944006158148999,0,0
葫芦岛市,2023-7-19,4.220673776663137,4.412574493198925,0,0
长春市,2023-7-19,4.231995273232556,4.747536079369704,0,0
吉林市,2023-7-19,3.194991043205892,4.564649641148001,0,0
四平市,2023-7-19,4.206885917685863,4.847577153599477,0,0
辽源市,2023-7-19,4.227592514023009,4.7029718025915885,0,0
通化市,2023-7-19,2.87153931306656,4.607041672919159,0,0
白山市,2023-7-19,2.198116054698069,4.571576548730251,0,0
松原市,2023-7-19,3.651358000327512,4.8912512419447225,0,0
白城市,2023-7-19,2.9752970330757407,4.9350281431180365,0,0
延边朝鲜族自治州,2023-7-19,2.337725444001787,4.714063942998043,0,0
哈尔滨市,2023-7-19,2.6497086033996027,4.513637406076686,0,0
齐齐哈尔市,2023-7-19,2.732778314848865,4.854399693244435,0,0
鸡西市,2023-7-19,2.361606908490767,4.525392636140364,0,0
鹤岗市,2023-7-19,2.716158998837786,4.378777692850464,0,0
双鸭山市,2023-7-19,2.3549286013476056,4.597437812361348,0,0
大庆市,2023-7-19,2.812719595919283,4.819614813897452,0,0
伊春市,2023-7-19,2.6086342753413163,4.518338815405892,0,0
佳木斯市,2023-7-19,2.7141898688629915,4.447480191320863,0,0
七台河市,2023-7-19,2.536687053823361,4.658554067027227,0,0
牡丹江市,2023-7-19,1.978572032257377,4.851564262857305,0,0
黑河市,2023-7-19,3.917503979366433,4.6182015369683285,0,0
绥化市,2023-7-19,3.1166898221242008,4.716680859773438,0,0
大兴安岭地区,2023-7-19,1.9232191448917837,5.506748347228933,0,0
南京市,2023-7-19,1.5903841974273725,4.073270699338305,0,0
无锡市,2023-7-19,1.09469599343959,4.175429248125754,0,0
徐州市,2023-7-19,2.0690658056925777,4.194203800639942,0,0
常州市,2023-7-19,1.2332130566980517,4.110062115912458,0,0
苏州市,2023-7-19,1.110437247718412,4.136962803969484,0,0
南通市,2023-7-19,0.7104438824134505,3.9617969257468046,0,0
连云港市,2023-7-19,2.200899203373261,4.331704001911772,0,0
淮安市,2023-7-19,1.1172353861480175,4.582567692588049,0,0
盐城市,2023-7-19,1.5847690206096097,4.396517185105142,0,0
扬州市,2023-7-19,0.6931817430658747,4.500357956818847,0,0
镇江市,2023-7-19,0.9440246943497108,4.244424551116302,0,0
泰州市,2023-7-19,0.7070473035956546,4.371081293797581,0,0
宿迁市,2023-7-19,1.619363927073099,4.669323170658019,0,0
杭州市,2023-7-19,2.0967033154183348,3.443817425456184,0,0
宁波市,2023-7-19,2.3972356603175022,3.226826123591167,0,0
温州市,2023-7-19,2.246965878679952,2.4232651320039595,0,0
嘉兴市,2023-7-19,2.128563859821039,3.755852489003384,0,0
湖州市,2023-7-19,2.04313268094198,3.702478433257197,0,0
绍兴市,2023-7-19,2.1093444582296,3.566757642020045,0,0
金华市,2023-7-19,2.491584616302493,3.0342614553032465,0,0
衢州市,2023-7-19,2.3433052533223027,3.050767316783664,0,0
舟山市,2023-7-19,2.212888808078983,2.662496272243427,0,0
台州市,2023-7-19,2.343455388317416,2.695378752698335,0,0
丽水市,2023-7-19,2.1792907014308547,2.55811704674567,0,0
合肥市,2023-7-19,1.3995000116566878,4.223934032579638,0,0
芜湖市,2023-7-19,1.4359368949400595,3.968589433221323,0,0
蚌埠市,2023-7-19,1.377849421929923,4.429449010849999,0,0
淮南市,2023-7-19,1.299242010548518,4.151187015217109,0,0
马鞍山市,2023-7-19,1.4997153282618747,4.048757652197672,0,0
淮北市,2023-7-19,1.657448486770111,4.283344387912509,0,0
铜陵市,2023-7-19,1.2449784004262412,3.9290176833031767,0,0
安庆市,2023-7-19,1.6423855438220336,3.571113605396343,0,0
黄山市,2023-7-19,1.7528746379234406,3.3149303096405447,0,0
滁州市,2023-7-19,1.3839093721350082,4.321196439557577,0,0
阜阳市,2023-7-19,1.3727071400223425,4.385640358860943,0,0
宿州市,2023-7-19,1.6982866551217342,4.223740341389626,0,0
六安市,2023-7-19,1.8684453720269223,3.80735854354353,0,0
亳州市,2023-7-19,1.5556220657178024,4.301393325567404,0,0
池州市,2023-7-19,1.4906110401661294,3.843677855348413,0,0
宣城市,2023-7-19,1.72627850418597,3.740718915816032,0,0
福州市,2023-7-19,1.3721681976940587,2.0572683642758607,0,0
厦门市,2023-7-19,0.8283955637841594,1.639064249248456,0,0
莆田市,2023-7-19,0.9153396773146129,1.9020014236311256,0,0
三明市,2023-7-19,1.2112079699030185,2.218604580576835,0,0
泉州市,2023-7-19,0.6675458411565316,1.722553140646376,0,0
漳州市,2023-7-19,0.6333191719029436,1.4434918814658944,0,0
南平市,2023-7-19,1.4856128047064665,2.441042732937904,0,0
龙岩市,2023-7-19,0.729960761744394,1.739878278226676,0,0
宁德市,2023-7-19,1.3990145939609988,2.341267267803905,0,0
南昌市,2023-7-19,1.8153366078625872,3.385164490326562,0,0
景德镇市,2023-7-19,1.815980025476012,3.3695017971327967,0,0
萍乡市,2023-7-19,1.1671169608118106,3.0001025823243905,0,0
九江市,2023-7-19,1.3528200874835576,3.239142896678918,0,0
新余市,2023-7-19,1.3840989405322794,2.9618635013183447,0,0
鹰潭市,2023-7-19,1.6473415821890924,3.3012136100046856,0,0
赣州市,2023-7-19,0.7218961611318448,2.160709716340257,0,0
吉安市,2023-7-19,1.1708123139180628,2.7942792054205365,0,0
宜春市,2023-7-19,1.4774489003023774,2.962596062770169,0,0
抚州市,2023-7-19,1.20586224958344,2.9685518830794067,0,0
上饶市,2023-7-19,1.950836317933252,3.045689363305349,0,0
济南市,2023-7-19,2.389606674021124,4.270549447728485,0,0
青岛市,2023-7-19,1.3020747510560184,3.749922780869271,0,0
淄博市,2023-7-19,2.039763911234111,4.4265788236418455,0,0
枣庄市,2023-7-19,2.214055627444885,4.18213926420865,0,0
东营市,2023-7-19,2.595204432828119,4.090350419035968,0,0
烟台市,2023-7-19,2.086808571301489,3.756907703172142,0,0
潍坊市,2023-7-19,1.573598109155732,4.210218129019319,0,0
济宁市,2023-7-19,2.2280670231509667,4.044366849129612,0,0
泰安市,2023-7-19,2.1324525370178016,4.276550760010783,0,0
威海市,2023-7-19,1.811956793080828,3.7537316781527794,0,0
日照市,2023-7-19,1.3282860160492156,4.138915214044788,0,0
临沂市,2023-7-19,2.1159080951195968,4.223582738811474,0,0
德州市,2023-7-19,2.879711442336152,4.017273615044508,0,0
聊城市,2023-7-19,2.679263166647466,3.9786645787036,0,0
滨州市,2023-7-19,2.608084366237581,4.2608732130357385,0,0
菏泽市,2023-7-19,2.2572626032567378,3.9567881074612794,0,0
郑州市,2023-7-19,2.5424924235648803,3.951911885530055,0,0
开封市,2023-7-19,2.543677371734514,4.211953334541521,0,0
洛阳市,2023-7-19,1.680441098774839,3.805568273673597,0,0
平顶山市,2023-7-19,1.9540357687076837,4.092615804619014,0,0
安阳市,2023-7-19,3.0733967636125463,3.810429764454432,0,0
鹤壁市,2023-7-19,3.336617418174395,3.769606169128305,0,0
新乡市,2023-7-19,2.682388340791721,3.819892442870584,0,0
焦作市,2023-7-19,2.493860329101622,3.7958850842418816,0,0
濮阳市,2023-7-19,2.6417742245777878,4.0168961306177255,0,0
许昌市,2023-7-19,2.3325868839132404,4.106192985562002,0,0
漯河市,2023-7-19,2.0385968880925844,4.440856267105155,0,0
三门峡市,2023-7-19,1.361524209357519,4.029804881174042,0,0
南阳市,2023-7-19,1.5381615766205208,4.049294352514439,0,0
商丘市,2023-7-19,1.8929413852395136,4.221312914271868,0,0
信阳市,2023-7-19,1.3836462563329874,4.270475246487187,0,0
周口市,2023-7-19,2.050022172420394,4.391111131160627,0,0
驻马店市,2023-7-19,1.7560799966656797,4.444144138376311,0,0
武汉市,2023-7-19,1.1066177217350877,3.9424341975241535,0,0
黄石市,2023-7-19,0.9790620871762172,3.460318585798908,0,0
十堰市,2023-7-19,1.6628193884381943,3.6021016725159565,0,0
宜昌市,2023-7-19,1.2126526100405322,3.215066769272213,0,0
襄阳市,2023-7-19,1.549952896629094,3.996379246486673,0,0
鄂州市,2023-7-19,0.966755028430896,3.750406060867571,0,0
荆门市,2023-7-19,1.5937749622865596,3.964428773773095,0,0
孝感市,2023-7-19,1.2694819322317483,4.047312399459332,0,0
荆州市,2023-7-19,1.320153371261469,3.918736827059377,0,0
黄冈市,2023-7-19,1.6434904300040785,3.537256695982033,0,0
咸宁市,2023-7-19,0.7882179003104284,3.5977423002247386,0,0
随州市,2023-7-19,1.5596513802768754,4.154996518794126,0,0
恩施土家族苗族自治州,2023-7-19,0.906500542309864,2.494769839358494,0,0
长沙市,2023-7-19,1.2951207417152233,3.621027557936058,0,0
株洲市,2023-7-19,1.6459660615271865,3.051982631561903,0,0
湘潭市,2023-7-19,1.3033938603635171,3.909837944094509,0,0
衡阳市,2023-7-19,1.596258294744004,3.5574986896130123,0,0
邵阳市,2023-7-19,1.1561747572716925,2.492881103622035,0,0
岳阳市,2023-7-19,1.2456837495064228,3.7236008386175232,0,0
常德市,2023-7-19,1.3230372267578865,3.3971191642718144,0,0
张家界市,2023-7-19,0.6551541790242652,2.925512586094343,0,0
益阳市,2023-7-19,1.4375181194143245,3.3995034899253884,0,0
郴州市,2023-7-19,0.9199062897458888,2.3530732706446447,0,0
永州市,2023-7-19,0.828167924070236,2.377516476814112,0,0
怀化市,2023-7-19,1.2820168279226998,2.771329003646413,0,0
娄底市,2023-7-19,1.252076948370057,3.015687327264636,0,0
湘西土家族苗族自治州,2023-7-19,1.0180534442516702,2.807766147678086,0,0
广州市,2023-7-19,0.375615500601878,1.393651688176501,0,0
韶关市,2023-7-19,0.3596381498058747,1.6224843657810248,0,0
深圳市,2023-7-19,0.579112780664353,1.452887820759389,0,0
珠海市,2023-7-19,0.0938113272645075,1.4988633910961138,0,0
汕头市,2023-7-19,0.7577063075909649,1.421557933748257,0,0
佛山市,2023-7-19,0.2244350909007373,1.5284934160260946,0,0
江门市,2023-7-19,-0.032729885,1.494199089858454,0,0
湛江市,2023-7-19,-0.133836233,1.5151301854466357,0,0
茂名市,2023-7-19,0.2269726248747083,1.3201545918394244,0,0
肇庆市,2023-7-19,0.183647838106264,1.350293817594409,0,0
惠州市,2023-7-19,0.5684813155636768,1.3001282458761518,0,0
梅州市,2023-7-19,0.7746353600606781,1.4504693726775313,0,0
汕尾市,2023-7-19,0.8102467514963934,1.3807625925873683,0,0
河源市,2023-7-19,0.7494344879719996,1.467978716459902,0,0
阳江市,2023-7-19,0.107335900999768,1.3058010705775418,0,0
清远市,2023-7-19,0.3796532403385591,1.371424975919904,0,0
东莞市,2023-7-19,0.2943778800185157,1.5226303009924855,0,0
中山市,2023-7-19,0.1900864559248383,1.5207351838945398,0,0
潮州市,2023-7-19,0.7919072747341218,1.277069244730591,0,0
揭阳市,2023-7-19,0.7752421436069454,1.3545364570590068,0,0
云浮市,2023-7-19,0.2322265028690928,1.3122817854200766,0,0
三沙市,2023-7-19,,,0,0
海口市,2023-7-19,0.2249120851558608,1.3068191662624655,0,0
三亚市,2023-7-19,0.6925112053173024,1.116034935774106,0,0
儋州市,2023-7-19,0.6448703796285855,1.9058181867084172,0,0
成都市,2023-7-19,1.1077067435546333,2.660499286760972,0,0
自贡市,2023-7-19,0.2803884994766363,2.999997982116384,0,0
攀枝花市,2023-7-19,0.2758017451328776,1.4226374942439473,0,0
泸州市,2023-7-19,0.0260948396289499,2.739180229072774,0,0
德阳市,2023-7-19,1.4564654902056375,2.644428016640393,0,0
绵阳市,2023-7-19,1.6777494824716968,2.873190529946119,0,0
广元市,2023-7-19,1.3120451385933976,2.9702102247600672,0,0
遂宁市,2023-7-19,1.3829682583821317,3.4337303881423216,0,0
内江市,2023-7-19,0.4703228629342142,3.049476762742206,0,0
乐山市,2023-7-19,0.667459956888262,2.462101540637701,0,0
南充市,2023-7-19,0.4228819065208604,3.429936539812656,0,0
眉山市,2023-7-19,0.6914525377517151,2.6199318395551408,0,0
宜宾市,2023-7-19,0.231707973186694,2.696408725229456,0,0
广安市,2023-7-19,0.3529181317133272,3.482559763669605,0,0
达州市,2023-7-19,0.6152642520384326,3.144276353054693,0,0
雅安市,2023-7-19,0.4747311457692991,2.6960004114389258,0,0
巴中市,2023-7-19,0.2651771633088238,3.157951438201423,0,0
资阳市,2023-7-19,0.9200866409810472,3.1898537811573764,0,0
阿坝藏族羌族自治州,2023-7-19,0.0320554797738958,3.4195175786559133,0,0
甘孜藏族自治州,2023-7-19,-0.568112647,2.734384532910597,0,0
凉山彝族自治州,2023-7-19,0.1468340656733673,1.9846045810488624,0,0
贵阳市,2023-7-19,-0.053570429,2.3622021093794165,0,0
六盘水市,2023-7-19,-0.188235629,1.8720797832559384,0,0
遵义市,2023-7-19,0.2395766193473107,2.4145428213291726,0,0
安顺市,2023-7-19,0.1002422910574516,1.9411716998599309,0,0
毕节市,2023-7-19,-0.279986955,2.386970117000621,0,0
铜仁市,2023-7-19,0.4475356864011743,2.54147383998567,0,0
黔西南布依族苗族自治州,2023-7-19,-0.25536217,1.4954356168916163,0,0
黔东南苗族侗族自治州,2023-7-19,0.408479487971281,2.277172540729492,0,0
黔南布依族苗族自治州,2023-7-19,0.2248775403698779,1.8717356709130129,0,0
昆明市,2023-7-19,-0.232090587,1.3079570136150485,0,0
曲靖市,2023-7-19,-0.319305412,1.5488469669095304,0,0
玉溪市,2023-7-19,0.0374223142664504,0.9478665127819028,0,0
保山市,2023-7-19,0.8691763143770004,0.9496100782073756,0,0
昭通市,2023-7-19,0.2819097766043441,2.40582105911466,0,0
丽江市,2023-7-19,0.8255360307667932,1.4287113530911184,0,0
普洱市,2023-7-19,1.0522136333318493,0.7359129962412656,1,0.31630063709058365
临沧市,2023-7-19,1.2401442144167305,0.7474093509517733,1,0.4927348634649572
楚雄彝族自治州,2023-7-19,0.459504279910071,1.2084404645049454,0,0
红河哈尼族彝族自治州,2023-7-19,-0.254329334,0.8854910095940348,0,0
文山壮族苗族自治州,2023-7-19,-0.7400051,1.1772845082553678,0,0
西双版纳傣族自治州,2023-7-19,0.7091736158962938,0.6578413105507727,1,0.051332305345521134
大理白族自治州,2023-7-19,1.382207046426167,1.2530306180896646,1,0.12917642833650245
德宏傣族景颇族自治州,2023-7-19,1.3182166222044742,0.8323971420831263,1,0.4858194801213479
怒江傈僳族自治州,2023-7-19,1.1628623099637636,1.3807410858509306,0,0
迪庆藏族自治州,2023-7-19,1.196049865827053,1.6028391021523027,0,0
西安市,2023-7-19,1.9285675356023368,4.209250632633586,0,0
铜川市,2023-7-19,2.544362260554042,3.9620775232360113,0,0
宝鸡市,2023-7-19,1.943276991433356,3.793568792175906,0,0
咸阳市,2023-7-19,2.4041925486678224,4.237541768334347,0,0
渭南市,2023-7-19,2.027925449099147,4.060634578888561,0,0
延安市,2023-7-19,2.4542637793900504,4.253540652674998,0,0
汉中市,2023-7-19,1.4437581843515837,3.227616061951964,0,0
榆林市,2023-7-19,3.0820365605649727,4.4557275110994246,0,0
安康市,2023-7-19,2.076038435654312,3.262238128764601,0,0
商洛市,2023-7-19,1.6945566391606557,3.695599730785229,0,0
兰州市,2023-7-19,3.23562705826542,4.620480072645703,0,0
嘉峪关市,2023-7-19,1.4922019387523608,5.0307973158149535,0,0
金昌市,2023-7-19,1.426644951773401,5.093006745187737,0,0
白银市,2023-7-19,3.710157172979086,4.545430496452919,0,0
天水市,2023-7-19,2.248780507078361,4.19755882077387,0,0
武威市,2023-7-19,1.9830524252327455,5.111600301143731,0,0
张掖市,2023-7-19,0.3344080479733504,4.757463168779436,0,0
平凉市,2023-7-19,2.8051728923598542,4.27403332689723,0,0
酒泉市,2023-7-19,0.958626485203288,5.061270802517038,0,0
庆阳市,2023-7-19,3.665532921018963,4.207620901826069,0,0
定西市,2023-7-19,2.460977841219446,4.521874067328612,0,0
陇南市,2023-7-19,1.7217047552693518,3.604543112401439,0,0
临夏回族自治州,2023-7-19,2.0338053056418754,4.53339855477453,0,0
甘南藏族自治州,2023-7-19,-0.328734178,4.555341706806612,0,0
西宁市,2023-7-19,1.0421317672833768,4.797999174848581,0,0
海东市,2023-7-19,1.4652060875202615,4.510942364614562,0,0
海北藏族自治州,2023-7-19,-0.031759506,5.101365724627042,0,0
黄南藏族自治州,2023-7-19,-0.622805882,4.744091344568459,0,0
海南藏族自治州,2023-7-19,0.1947137627653878,4.795044709967186,0,0
果洛藏族自治州,2023-7-19,-0.57551452,4.535508835170568,0,0
玉树藏族自治州,2023-7-19,0.2196506206776534,4.228922473626735,0,0
海西蒙古族藏族自治州,2023-7-19,0.5066777824152013,4.67177687099436,0,0
阿拉尔市,2023-7-19,6.627013760064873,4.614380447772484,1,2.0126333122923894
北屯市,2023-7-19,4.455146161770962,4.825636720101788,0,0
胡杨河市,2023-7-19,6.261450371547735,5.083396572165765,1,1.1780537993819697
可克达拉市,2023-7-19,8.100959425745295,3.735350261547388,1,4.365609164197906
昆玉市,2023-7-19,5.900447013818045,4.551288693536433,1,1.349158320281612
石河子市,2023-7-19,5.141751982996436,4.74483633790345,1,0.39691564509298605
双河市,2023-7-19,7.011043040918157,4.240734972150105,1,2.7703080687680517
图木舒克市,2023-7-19,6.763740386592225,4.558190953703539,1,2.205549432888686
五家渠市,2023-7-19,6.011977060927368,5.3658622762524,1,0.6461147846749675
铁门关市,2023-7-19,3.91816357135842,4.049396069189966,0,0
新星市,2023-7-19,2.4583088203029817,5.644205569139601,0,0
白杨市,2023-7-19,5.977174063175719,4.264337987267635,1,1.7128360759080836
呼和浩特市,2023-7-19,3.6310472320699336,4.85838617441648,0,0
包头市,2023-7-19,4.545948371642117,5.705104708965098,0,0
乌海市,2023-7-19,3.92410269909924,5.512821150717143,0,0
赤峰市,2023-7-19,4.551254111559095,5.372798194332665,0,0
通辽市,2023-7-19,3.7565007970568622,5.028983213086723,0,0
鄂尔多斯市,2023-7-19,3.580235105060618,5.027369549514568,0,0
呼伦贝尔市,2023-7-19,1.8228853280471211,4.9993962437297865,0,0
巴彦淖尔市,2023-7-19,4.6194695674331925,5.694945010953013,0,0
乌兰察布市,2023-7-19,4.838760532689472,5.196158269554855,0,0
兴安盟,2023-7-19,2.3782194492703823,5.027073786978052,0,0
锡林郭勒盟,2023-7-19,4.220424531872029,5.814815438923255,0,0
阿拉善盟,2023-7-19,1.85316192846096,5.747492715934639,0,0
南宁市,2023-7-19,0.0972735315329025,1.5571117423074234,0,0
柳州市,2023-7-19,0.7681789622737867,1.62626698633003,0,0
桂林市,2023-7-19,0.6977792058118268,1.6238948790148895,0,0
梧州市,2023-7-19,0.5588353272740747,1.3476250437146715,0,0
北海市,2023-7-19,-0.527993424,1.9271740862882247,0,0
防城港市,2023-7-19,-0.304762284,1.6875283349259844,0,0
钦州市,2023-7-19,-0.035786773,1.7418800451403342,0,0
贵港市,2023-7-19,0.39786125860428,1.383531560434064,0,0
玉林市,2023-7-19,0.1273126190212323,1.3954859299995312,0,0
百色市,2023-7-19,-0.424213633,1.382463838623485,0,0
贺州市,2023-7-19,0.392572065832212,1.34721853342714,0,0
河池市,2023-7-19,0.2742501379723165,1.443018952284357,0,0
来宾市,2023-7-19,0.2885735342894726,1.5103596261161554,0,0
崇左市,2023-7-19,-0.263701829,1.4838183645775571,0,0
拉萨市,2023-7-19,-2.270585179,2.4614483538676217,0,0
日喀则市,2023-7-19,0.5711350750577445,2.197175632710947,0,0
昌都市,2023-7-19,-0.293962225,2.884988511394436,0,0
林芝市,2023-7-19,0.1920595671482967,1.934906556083421,0,0
山南市,2023-7-19,0.6662190117984137,1.6139430996030202,0,0
那曲市,2023-7-19,0.5405457229884425,3.441213515335354,0,0
阿里地区,2023-7-19,1.7772344440127898,3.664487323997105,0,0
银川市,2023-7-19,3.18396173159606,5.039782389206737,0,0
石嘴山市,2023-7-19,3.189111068915306,4.813768419820699,0,0
吴忠市,2023-7-19,3.972050403282802,4.756332860852127,0,0
固原市,2023-7-19,3.137158215153025,4.397920460680637,0,0
中卫市,2023-7-19,4.1803771978274735,4.807088922505477,0,0
乌鲁木齐市,2023-7-19,5.044027308841125,4.237375135457199,1,0.8066521733839256
克拉玛依市,2023-7-19,6.840187423523876,5.267084600033514,1,1.5731028234903617
吐鲁番市,2023-7-19,3.6932541731055295,4.869098549502875,0,0
哈密市,2023-7-19,3.163763723324987,4.926019241269717,0,0
昌吉回族自治州,2023-7-19,5.395760725578654,4.582517550798168,1,0.813243174780486
博尔塔拉蒙古自治州,2023-7-19,6.201871550439748,3.779006299711941,1,2.422865250727807
巴音郭楞蒙古自治州,2023-7-19,3.211385317900632,4.374827174520164,0,0
阿克苏地区,2023-7-19,6.328382010764598,4.269013649188569,1,2.0593683615760288
克孜勒苏柯尔克孜自治州,2023-7-19,6.394930397703726,3.7686163395978247,1,2.6263140581059017
喀什地区,2023-7-19,6.516476148071687,4.410046761347116,1,2.106429386724571
和田地区,2023-7-19,4.674484858595926,4.225602635949543,1,0.44888222264638333
伊犁哈萨克自治州,2023-7-19,5.399213287212188,3.6960162460992136,1,1.7031970411129742
塔城地区,2023-7-19,5.957749463987593,4.442330573738976,1,1.5154188902486165
阿勒泰地区,2023-7-19,4.758634870557092,4.858647345313441,0,0
澳门特别行政区,2023-7-20,,,0,0
香港特别行政区,2023-7-20,0.6948973499496489,1.524399582335633,0,0
北京市,2023-7-20,3.6930809961002886,4.14824697983391,0,0
上海市,2023-7-20,1.7984357667174038,3.504646069787899,0,0
天津市,2023-7-20,4.720003997881992,4.285721532219872,1,0.43428246566212003
重庆市,2023-7-20,1.368026563175306,2.755416152823424,0,0
白沙黎族自治县,2023-7-20,1.007461679051314,1.4653714526277086,0,0
保亭黎族苗族自治县,2023-7-20,1.0954063541481671,0.9370655682303868,1,0.15834078591778034
昌江黎族自治县,2023-7-20,0.585139396227536,1.6079189375015703,0,0
澄迈县,2023-7-20,1.1672364830259203,1.401920677559809,0,0
定安县,2023-7-20,0.8688031008557466,1.397754580716153,0,0
东方市,2023-7-20,0.5355270878961278,1.5245219337017069,0,0
济源市,2023-7-20,2.596641479541873,3.5352473697591207,0,0
乐东黎族自治县,2023-7-20,1.3213326744126093,1.0057869144260774,1,0.3155457599865319
临高县,2023-7-20,1.085294850640114,1.5481709897127405,0,0
陵水黎族自治县,2023-7-20,0.5545505162476942,1.0465785605933495,0,0
潜江市,2023-7-20,1.8067943466957777,4.155936169702978,0,0
琼海市,2023-7-20,0.3638988291968168,1.3440331450026417,0,0
琼中黎族苗族自治县,2023-7-20,1.0644480364729425,1.241927138188208,0,0
神农架林区,2023-7-20,2.152175289378377,3.1387889209482256,0,0
台湾省,2023-7-20,1.3732037519263578,1.0406872818539137,1,0.3325164700724441
天门市,2023-7-20,1.653375868093903,4.070048989974017,0,0
屯昌县,2023-7-20,1.161015905067874,1.3903494940944396,0,0
万宁市,2023-7-20,0.1925207751363054,1.199117722900097,0,0
