region_name,date,temp_mean_anomaly,temp_mean_anomaly_threshold,day,day_intensity
滨州市,2023-7-18,1.760953589948965,3.934644445869866,0,0
菏泽市,2023-7-18,1.424663594616522,3.5856912472338816,0,0
郑州市,2023-7-18,2.2113185931320345,3.613539352414109,0,0
开封市,2023-7-18,1.507080179437427,3.7656815859850816,0,0
洛阳市,2023-7-18,1.9138705198292207,3.728381020725741,0,0
平顶山市,2023-7-18,2.2586883856158515,3.927123780873707,0,0
安阳市,2023-7-18,3.4463824168095094,3.444148107430496,1,0.002234309379013588
鹤壁市,2023-7-18,3.559750516996885,3.472165520397464,1,0.08758499659942087
新乡市,2023-7-18,2.50777173494086,3.329062379299557,0,0
焦作市,2023-7-18,3.346454813115791,3.4606743694320863,0,0
濮阳市,2023-7-18,2.3524530545199163,3.5229765250348004,0,0
许昌市,2023-7-18,2.1421307132839225,3.814320507519748,0,0
漯河市,2023-7-18,1.69547959372305,3.990881575112463,0,0
三门峡市,2023-7-18,1.1019172519902405,3.663114748210139,0,0
南阳市,2023-7-18,1.7956534690615769,3.748813776113616,0,0
商丘市,2023-7-18,0.9443978033005926,3.946345627690639,0,0
信阳市,2023-7-18,0.6853820390067078,4.320130087696282,0,0
周口市,2023-7-18,1.2247223771511742,4.120873623600688,0,0
驻马店市,2023-7-18,1.303527924794469,4.270823476395988,0,0
武汉市,2023-7-18,0.9717127971221302,4.224223763968755,0,0
黄石市,2023-7-18,0.6257867642458876,4.361101080641274,0,0
十堰市,2023-7-18,1.4509082727724518,3.814155272637768,0,0
宜昌市,2023-7-18,0.2580172669180669,3.642654860710102,0,0
襄阳市,2023-7-18,1.051392118698761,4.103036173221243,0,0
鄂州市,2023-7-18,0.9855648673485576,4.274120577968912,0,0
荆门市,2023-7-18,0.5394858592131406,4.029113234015338,0,0
孝感市,2023-7-18,0.7430052974334593,4.064330509371228,0,0
荆州市,2023-7-18,0.2186169175791938,4.161315577583993,0,0
黄冈市,2023-7-18,0.9346487926111032,3.8557350743722503,0,0
咸宁市,2023-7-18,0.4203211465733716,4.172411640933492,0,0
随州市,2023-7-18,0.8591042632354657,4.08691452280829,0,0
恩施土家族苗族自治州,2023-7-18,-0.251876479,2.885909997793652,0,0
长沙市,2023-7-18,0.9116984506769265,4.256884932838445,0,0
株洲市,2023-7-18,1.026403378067183,3.950722411031512,0,0
湘潭市,2023-7-18,0.5762397802994208,4.499029300409083,0,0
衡阳市,2023-7-18,0.6858823776259655,4.336501677459231,0,0
邵阳市,2023-7-18,-1.312459508,3.311295156059499,0,0
岳阳市,2023-7-18,0.3665581044916663,4.107128208300427,0,0
常德市,2023-7-18,-0.044871516,3.937764998217534,0,0
张家界市,2023-7-18,-0.2255018,3.404637692372561,0,0
益阳市,2023-7-18,-0.195645554,4.057900449815816,0,0
郴州市,2023-7-18,-0.076249483,3.362147459610844,0,0
永州市,2023-7-18,-0.76042267,3.1649381427417387,0,0
怀化市,2023-7-18,-1.415386864,3.276867567923518,0,0
娄底市,2023-7-18,-0.57329749,3.769957798776264,0,0
湘西土家族苗族自治州,2023-7-18,-0.888864745,3.305493737263272,0,0
广州市,2023-7-18,-0.414443948,1.948257163845998,0,0
韶关市,2023-7-18,-0.641707433,2.643531476744069,0,0
深圳市,2023-7-18,-0.005594915,1.5731079952862177,0,0
珠海市,2023-7-18,-0.067777737,1.407810433261262,0,0
汕头市,2023-7-18,-0.400351814,1.766549486911673,0,0
佛山市,2023-7-18,-0.744338902,1.9819522778188736,0,0
江门市,2023-7-18,-0.618905955,1.681493442431628,0,0
湛江市,2023-7-18,-0.643542388,1.9929025975068533,0,0
茂名市,2023-7-18,-0.499015466,1.6767700100773193,0,0
肇庆市,2023-7-18,-1.081337421,2.0757203765422925,0,0
惠州市,2023-7-18,-0.34308701,1.9583257738301652,0,0
梅州市,2023-7-18,-0.52029265,2.273590386970086,0,0
汕尾市,2023-7-18,-0.372041356,1.792260616985591,0,0
河源市,2023-7-18,-0.606220519,2.2626772027082867,0,0
阳江市,2023-7-18,-0.737784927,1.5771319760850049,0,0
清远市,2023-7-18,-0.819708538,2.198442407238544,0,0
东莞市,2023-7-18,-0.276029848,1.8076937877783663,0,0
中山市,2023-7-18,-0.249547495,1.6221955123932923,0,0
潮州市,2023-7-18,-0.66337315,1.8865629127079864,0,0
揭阳市,2023-7-18,-0.515409696,1.882395033193741,0,0
云浮市,2023-7-18,-0.986246314,1.9355495278673307,0,0
三沙市,2023-7-18,,,0,0
海口市,2023-7-18,0.3914329808930326,1.6847512964863816,0,0
三亚市,2023-7-18,0.0954908429762753,1.0253174497491644,0,0
儋州市,2023-7-18,-0.494801329,2.2452137665887326,0,0
成都市,2023-7-18,2.370614991563297,2.998951196829369,0,0
自贡市,2023-7-18,4.45657502358635,3.647123257848445,1,0.8094517657379048
攀枝花市,2023-7-18,3.4658202674982483,1.9360527173405788,1,1.5297675501576695
泸州市,2023-7-18,0.6377689256424937,3.510571767463468,0,0
德阳市,2023-7-18,2.964611957082461,3.128409251147795,0,0
绵阳市,2023-7-18,2.65009238481139,2.962510862952067,0,0
广元市,2023-7-18,2.8875939845075287,3.2092297536775134,0,0
遂宁市,2023-7-18,4.552583790708226,3.743420992653167,1,0.8091627980550591
内江市,2023-7-18,4.493608644929086,3.5954483462005027,1,0.8981602987285835
乐山市,2023-7-18,1.9395494314732709,2.892554867276631,0,0
南充市,2023-7-18,2.845910449564052,3.650720880306968,0,0
眉山市,2023-7-18,2.4163831740971418,3.1051442357253465,0,0
宜宾市,2023-7-18,2.803392630749918,3.404517415869997,0,0
广安市,2023-7-18,2.064874232800072,3.883763616132544,0,0
达州市,2023-7-18,1.8131093521623427,3.4392729521059486,0,0
雅安市,2023-7-18,0.6827636929864873,2.5267615727364365,0,0
巴中市,2023-7-18,2.209677873655867,3.2375616381407704,0,0
资阳市,2023-7-18,4.376508345186977,3.613977195428835,1,0.762531149758142
阿坝藏族羌族自治州,2023-7-18,0.070945333259857,2.9970611283152286,0,0
甘孜藏族自治州,2023-7-18,-0.161639112,2.3830944690755067,0,0
凉山彝族自治州,2023-7-18,1.373580108452913,1.9838388512449705,0,0
贵阳市,2023-7-18,-2.663940538,2.559565873450058,0,0
六盘水市,2023-7-18,-1.795421618,2.0612600611611023,0,0
遵义市,2023-7-18,-1.075811658,2.916472363325803,0,0
安顺市,2023-7-18,-2.642723691,2.078287987228116,0,0
毕节市,2023-7-18,-1.764957115,2.748868409041521,0,0
铜仁市,2023-7-18,-1.692229399,2.86292212814682,0,0
黔西南布依族苗族自治州,2023-7-18,-2.636380476,2.0645478462810085,0,0
黔东南苗族侗族自治州,2023-7-18,-1.961893127,2.578507769713241,0,0
黔南布依族苗族自治州,2023-7-18,-2.092997624,2.13463353562482,0,0
昆明市,2023-7-18,1.1168380631513344,1.5944515865765598,0,0
曲靖市,2023-7-18,-0.569139769,1.877039424056746,0,0
玉溪市,2023-7-18,2.5655128648206684,1.4015802662305954,1,1.163932598590073
保山市,2023-7-18,3.2792950760696336,1.2606415331078644,1,2.0186535429617694
昭通市,2023-7-18,0.6127327138334451,2.823613937943118,0,0
丽江市,2023-7-18,2.427947881328233,1.5841675835037194,1,0.8437802978245137
普洱市,2023-7-18,4.187621546175727,1.2900453851034084,1,2.8975761610723185
临沧市,2023-7-18,3.640232088284176,1.2503064350035304,1,2.3899256532806454
楚雄彝族自治州,2023-7-18,3.546562928931074,1.6089701554080418,1,1.9375927735230323
红河哈尼族彝族自治州,2023-7-18,1.1996279678079418,1.3978537999175762,0,0
文山壮族苗族自治州,2023-7-18,-2.033842515,1.6762418790510876,0,0
西双版纳傣族自治州,2023-7-18,4.515308446972714,1.5232510447761451,1,2.992057402196569
大理白族自治州,2023-7-18,3.846506350477828,1.400728308357928,1,2.4457780421199
德宏傣族景颇族自治州,2023-7-18,2.7485859065011558,1.1859463568403104,1,1.5626395496608454
怒江傈僳族自治州,2023-7-18,2.5913852171562706,1.430908464986982,1,1.1604767521692885
迪庆藏族自治州,2023-7-18,1.4504661710513247,1.551752709920267,0,0
西安市,2023-7-18,1.2168824373696516,4.210250328747177,0,0
铜川市,2023-7-18,0.9907279656022148,4.201927319183829,0,0
宝鸡市,2023-7-18,1.5455712939606912,4.009179914868199,0,0
咸阳市,2023-7-18,1.7061058950711754,4.566806143060545,0,0
渭南市,2023-7-18,1.1970380684362176,4.365362438851462,0,0
延安市,2023-7-18,2.262132835072734,4.072357392267508,0,0
汉中市,2023-7-18,1.617222027420926,3.3461523513463,0,0
榆林市,2023-7-18,2.9865672392968072,4.370422673579811,0,0
安康市,2023-7-18,1.6382195169465952,3.5878013944538503,0,0
商洛市,2023-7-18,1.0507999926050149,3.4839832739757326,0,0
兰州市,2023-7-18,3.9670257608274255,4.970003909955516,0,0
嘉峪关市,2023-7-18,7.316952134394118,5.400799387500246,1,1.9161527468938715
金昌市,2023-7-18,5.968674831926919,5.986668690465189,0,0
白银市,2023-7-18,3.857661168436316,4.804410324265243,0,0
天水市,2023-7-18,2.1872649171125467,3.8948930861895295,0,0
武威市,2023-7-18,5.774933675695262,5.754936204009038,1,0.019997471686224344
张掖市,2023-7-18,5.393577096078616,5.084284337208502,1,0.30929275887011354
平凉市,2023-7-18,2.958679670772675,4.092717642176411,0,0
酒泉市,2023-7-18,6.027651855931193,5.311326994082922,1,0.7163248618482712
庆阳市,2023-7-18,2.9509536161333045,4.048737845759648,0,0
定西市,2023-7-18,2.059307932353464,4.073008655510356,0,0
陇南市,2023-7-18,1.225436347674819,3.4086286918267628,0,0
临夏回族自治州,2023-7-18,2.744522836976444,4.794401392861088,0,0
甘南藏族自治州,2023-7-18,0.3718963555855072,3.6913705212500414,0,0
西宁市,2023-7-18,2.6002633736159773,4.5798156246286,0,0
海东市,2023-7-18,3.594369562037261,4.690218463610865,0,0
海北藏族自治州,2023-7-18,3.528295509566118,4.545348253854526,0,0
黄南藏族自治州,2023-7-18,0.8043024108280399,3.866466405977182,0,0
海南藏族自治州,2023-7-18,1.3786206006840285,4.329717156242578,0,0
果洛藏族自治州,2023-7-18,-0.055269838,3.626741991400557,0,0
玉树藏族自治州,2023-7-18,1.3038719889939658,3.621706589606515,0,0
海西蒙古族藏族自治州,2023-7-18,3.809949536329903,4.4129355244069774,0,0
阿拉尔市,2023-7-18,7.170772186505367,4.889492918983745,1,2.2812792675216222
北屯市,2023-7-18,5.441812510729061,5.457459778485879,0,0
胡杨河市,2023-7-18,6.038283011942735,5.489322731229987,1,0.5489602807127474
可克达拉市,2023-7-18,7.808983110965016,4.433444390049618,1,3.375538720915398
昆玉市,2023-7-18,6.918035189306071,4.931041696575639,1,1.9869934927304316
石河子市,2023-7-18,5.712808259960855,5.284462435875795,1,0.42834582408506083
双河市,2023-7-18,6.69137702550109,5.038246734822179,1,1.6531302906789112
图木舒克市,2023-7-18,7.508199875181727,5.219037850857754,1,2.289162024323973
五家渠市,2023-7-18,5.537667941008124,5.831608448154616,0,0
铁门关市,2023-7-18,4.895032840141585,4.399604538231056,1,0.495428301910529
新星市,2023-7-18,3.729475356719533,5.952626191769918,0,0
白杨市,2023-7-18,6.613454348789329,4.752443588406252,1,1.8610107603830768
呼和浩特市,2023-7-18,4.741364392605313,4.685676700894332,1,0.05568769171098076
包头市,2023-7-18,6.538664641429843,5.636344676744416,1,0.902319964685427
乌海市,2023-7-18,4.7860173089721165,5.471631087436687,0,0
赤峰市,2023-7-18,4.690920988181663,5.23778734518219,0,0
通辽市,2023-7-18,3.2070164767036005,4.679482737622081,0,0
鄂尔多斯市,2023-7-18,4.453074599369163,5.01245287724038,0,0
呼伦贝尔市,2023-7-18,5.47641898616461,4.881371666891464,1,0.5950473192731458
巴彦淖尔市,2023-7-18,6.774704306485788,5.99757946244512,1,0.7771248440406673
乌兰察布市,2023-7-18,5.843122713880149,5.350458790622069,1,0.49266392325808006
兴安盟,2023-7-18,3.305295197096733,4.857252597134839,0,0
锡林郭勒盟,2023-7-18,6.594338313984618,6.038528820251444,1,0.5558094937331743
阿拉善盟,2023-7-18,7.0886170371468005,5.818394541331447,1,1.2702224958153536
南宁市,2023-7-18,-1.759866375,1.84212364961626,0,0
柳州市,2023-7-18,-1.123094611,2.170096515966939,0,0
桂林市,2023-7-18,-0.975313303,2.248614381650434,0,0
梧州市,2023-7-18,-0.991632929,2.079256734016813,0,0
北海市,2023-7-18,-0.787705935,1.5929745951891157,0,0
防城港市,2023-7-18,-2.631841245,1.7429513634502083,0,0
钦州市,2023-7-18,-1.188849767,1.7664476472357062,0,0
贵港市,2023-7-18,-1.0684683,1.9218900515613888,0,0
玉林市,2023-7-18,-0.832638808,1.7369266571227733,0,0
百色市,2023-7-18,-3.07831501,2.086591769476412,0,0
贺州市,2023-7-18,-0.865146776,2.071964315544084,0,0
河池市,2023-7-18,-1.75092407,1.9300923881796028,0,0
来宾市,2023-7-18,-1.090755113,1.9925435594686267,0,0
崇左市,2023-7-18,-3.145940977,2.005945469495564,0,0
拉萨市,2023-7-18,-0.276755891,2.344877129208976,0,0
日喀则市,2023-7-18,-0.238327109,1.9422272342265927,0,0
昌都市,2023-7-18,-0.091456503,2.653578581480857,0,0
林芝市,2023-7-18,1.2846039237098117,1.847297488155795,0,0
山南市,2023-7-18,0.6990460591508345,1.5505070711532785,0,0
那曲市,2023-7-18,0.6815917347548472,2.8320515059249014,0,0
阿里地区,2023-7-18,1.200749612587031,3.593345353066005,0,0
银川市,2023-7-18,4.610704444095163,5.019288757631936,0,0
石嘴山市,2023-7-18,4.492520240507243,4.93098699379224,0,0
吴忠市,2023-7-18,3.713294368405922,5.077277178797407,0,0
固原市,2023-7-18,2.973011492809356,4.060091433641891,0,0
中卫市,2023-7-18,3.8620783098287887,5.025895121111354,0,0
乌鲁木齐市,2023-7-18,4.836816133382545,4.926712494523049,0,0
克拉玛依市,2023-7-18,5.731644736867555,5.682989087205359,1,0.048655649662196154
吐鲁番市,2023-7-18,3.134564370073644,4.998513634440918,0,0
哈密市,2023-7-18,3.460619098504047,5.4089913094134845,0,0
昌吉回族自治州,2023-7-18,5.299328507866406,5.274190965684528,1,0.025137542181878025
博尔塔拉蒙古自治州,2023-7-18,5.667762160966539,4.2973110435264985,1,1.370451117440041
巴音郭楞蒙古自治州,2023-7-18,4.752732108981046,4.333054596964914,1,0.4196775120161327
阿克苏地区,2023-7-18,7.099705721947668,4.652620890047494,1,2.447084831900174
克孜勒苏柯尔克孜自治州,2023-7-18,6.0027280180336735,4.108532586710333,1,1.8941954313233405
喀什地区,2023-7-18,6.029389415421736,4.380671343298952,1,1.6487180721227839
和田地区,2023-7-18,5.357086818004159,4.2820599357988005,1,1.0750268822053588
伊犁哈萨克自治州,2023-7-18,5.5977907969204885,3.9866599528133273,1,1.6111308441071612
塔城地区,2023-7-18,5.803293321942903,5.0275970029902455,1,0.7756963189526571
阿勒泰地区,2023-7-18,5.204481325629892,5.483776599689128,0,0
澳门特别行政区,2023-7-19,,,0,0
香港特别行政区,2023-7-19,0.1586952385369571,1.5182897746063289,0,0
北京市,2023-7-19,4.895103623336425,3.780900607107765,1,1.11420301622866
上海市,2023-7-19,0.6718339182251469,3.9348497866640657,0,0
天津市,2023-7-19,4.5289086355194215,4.017486450237426,1,0.5114221852819956
重庆市,2023-7-19,-1.091936515,3.4207863947265404,0,0
白沙黎族自治县,2023-7-19,0.3080171501070659,1.7383877123035218,0,0
保亭黎族苗族自治县,2023-7-19,0.7085497846407094,1.1794776430800844,0,0
昌江黎族自治县,2023-7-19,0.1172342086394557,1.9104835030650948,0,0
澄迈县,2023-7-19,0.2773757974317483,1.8396941791313208,0,0
定安县,2023-7-19,-0.043618633,1.7561072225169752,0,0
东方市,2023-7-19,0.3321533508721401,1.7841557775062922,0,0
济源市,2023-7-19,2.4881629911649377,3.304698597295901,0,0
乐东黎族自治县,2023-7-19,1.149043660057135,1.1850791371968683,0,0
临高县,2023-7-19,0.3565933780613157,1.9804314590189305,0,0
陵水黎族自治县,2023-7-19,0.2376117224333036,1.2174895319872812,0,0
潜江市,2023-7-19,0.3078427777017154,4.096322140420846,0,0
琼海市,2023-7-19,-0.215200951,1.5979427271911164,0,0
琼中黎族苗族自治县,2023-7-19,0.2909297479885495,1.5917363742366677,0,0
神农架林区,2023-7-19,-0.154275194,3.3750693501187428,0,0
台湾省,2023-7-19,0.6473749656905987,1.3226335846742416,0,0
天门市,2023-7-19,0.1647371699292996,4.124531086571746,0,0
屯昌县,2023-7-19,0.1504447405302436,1.7929887136947666,0,0
万宁市,2023-7-19,-0.189570686,1.3501895966962554,0,0
文昌市,2023-7-19,-0.127589156,1.6631515942537591,0,0
五指山市,2023-7-19,0.9291915877948008,1.2963421022389017,0,0
仙桃市,2023-7-19,0.1912669436321721,4.2423794450407,0,0
石家庄市,2023-7-19,4.934731399510138,3.7897403578425535,1,1.1449910416675846
唐山市,2023-7-19,5.329581326582915,3.886156396608708,1,1.4434249299742068
秦皇岛市,2023-7-19,5.3346264921545306,4.013168490590374,1,1.3214580015641566
邯郸市,2023-7-19,4.69788124214406,3.7131356603547783,1,0.9847455817892818
邢台市,2023-7-19,4.109351233519707,3.615803283272509,1,0.4935479502471978
保定市,2023-7-19,5.492375528892776,3.794092187911911,1,1.6982833409808649
张家口市,2023-7-19,5.419624747762676,4.327518392787891,1,1.0921063549747858
承德市,2023-7-19,5.85848841176033,4.231894825769627,1,1.6265935859907028
沧州市,2023-7-19,4.120658557924156,3.925245433320858,1,0.19541312460329818
廊坊市,2023-7-19,4.138122923511055,3.9615617748201295,1,0.17656114869092576
衡水市,2023-7-19,3.761645509676661,3.620360029981124,1,0.14128547969553695
太原市,2023-7-19,3.964077107660408,4.001634532381699,0,0
大同市,2023-7-19,4.498563243656378,4.13528063331651,1,0.3632826103398674
阳泉市,2023-7-19,4.193846180867293,3.833088930552383,1,0.3607572503149101
长治市,2023-7-19,3.6765407167062207,3.5033747249550613,1,0.17316599175115943
晋城市,2023-7-19,2.7982814140261283,3.309585629329377,0,0
朔州市,2023-7-19,4.032961667400308,4.051364261056872,0,0
晋中市,2023-7-19,4.010068359582622,3.7326092603373247,1,0.2774590992452972
运城市,2023-7-19,1.933992729,4.003302026714689,0,0
忻州市,2023-7-19,3.8826912629301695,3.841037512536659,1,0.0416537503935106
临汾市,2023-7-19,2.97835911925943,3.770924950249855,0,0
吕梁市,2023-7-19,3.478525665911995,4.081137783519599,0,0
沈阳市,2023-7-19,4.303193151131325,3.871390097300544,1,0.43180305383078066
大连市,2023-7-19,4.356009624228292,3.2837641597669625,1,1.07224546446133
鞍山市,2023-7-19,5.04945587571255,3.4204864882083927,1,1.6289693875041569
抚顺市,2023-7-19,4.396511852105608,3.760499460453396,1,0.6360123916522116
本溪市,2023-7-19,4.522466798262201,3.473088496333475,1,1.049378301928726
丹东市,2023-7-19,4.783518973528778,3.146693243481517,1,1.6368257300472613
锦州市,2023-7-19,5.186270534644873,3.99652519620475,1,1.1897453384401229
营口市,2023-7-19,4.700934894331848,3.5957851283737843,1,1.1051497659580636
阜新市,2023-7-19,5.155798079649799,4.017490467024707,1,1.1383076126250913
辽阳市,2023-7-19,4.714829156351922,3.785252021141886,1,0.9295771352100357
盘锦市,2023-7-19,4.903708331758271,3.7320153700553806,1,1.17169296170289
铁岭市,2023-7-19,4.424093930611377,3.8101536836728167,1,0.6139402469385606
朝阳市,2023-7-19,6.343511135944265,4.370962007978088,1,1.972549127966177
葫芦岛市,2023-7-19,5.815293579269241,4.010668363804852,1,1.8046252154643891
长春市,2023-7-19,3.846322237543404,4.155052349132877,0,0
吉林市,2023-7-19,3.412517654963281,4.0681074917024045,0,0
四平市,2023-7-19,4.274078626158506,3.9531736124670007,1,0.32090501369150504
辽源市,2023-7-19,4.390511661154122,3.960870422596922,1,0.42964123855719993
通化市,2023-7-19,4.117824201737804,3.847479423855868,1,0.2703447778819359
白山市,2023-7-19,3.202111212759469,3.896360062988931,0,0
松原市,2023-7-19,3.863994290580212,4.580037135765513,0,0
白城市,2023-7-19,3.528446285494187,4.924845661001771,0,0
延边朝鲜族自治州,2023-7-19,3.042187609914315,4.71207209665583,0,0
哈尔滨市,2023-7-19,2.6722717706661605,4.2785459918623365,0,0
齐齐哈尔市,2023-7-19,2.5123368039661718,4.810129776573025,0,0
鸡西市,2023-7-19,2.407016495301836,4.58620726857649,0,0
鹤岗市,2023-7-19,3.3693241719223934,4.538646344033106,0,0
双鸭山市,2023-7-19,2.9638623298146705,4.418264282746589,0,0
大庆市,2023-7-19,2.862101051915108,4.782235220885572,0,0
伊春市,2023-7-19,3.26596099926768,4.318541409515392,0,0
佳木斯市,2023-7-19,3.156959769998068,4.288889151729968,0,0
七台河市,2023-7-19,1.963782971715034,4.563736953338225,0,0
牡丹江市,2023-7-19,2.1758275323085137,4.829237175682563,0,0
黑河市,2023-7-19,3.85800680826895,4.484100304451206,0,0
绥化市,2023-7-19,2.84981577730904,4.449493006273561,0,0
大兴安岭地区,2023-7-19,3.1949058344985595,5.17900754726315,0,0
南京市,2023-7-19,0.1972781704020789,4.502991003263214,0,0
无锡市,2023-7-19,0.2922059797726923,4.466298323567527,0,0
徐州市,2023-7-19,0.5374105709009633,4.016206127662887,0,0
常州市,2023-7-19,0.2099412279029806,4.449056236105777,0,0
苏州市,2023-7-19,0.3601511359557179,4.487298257398605,0,0
南通市,2023-7-19,0.5458339421839753,4.246135399290563,0,0
连云港市,2023-7-19,1.5476008592878792,4.253573120660513,0,0
淮安市,2023-7-19,0.3328329530008567,4.527034474895278,0,0
盐城市,2023-7-19,1.0614445561789658,4.408948827293283,0,0
扬州市,2023-7-19,0.4185674285020191,4.409445688105689,0,0
镇江市,2023-7-19,0.1956377998596075,4.47807707035722,0,0
泰州市,2023-7-19,0.5031421994262324,4.427045796166587,0,0
宿迁市,2023-7-19,0.3337425121103763,4.39578485458529,0,0
杭州市,2023-7-19,1.307383631045365,4.444458342879186,0,0
宁波市,2023-7-19,1.5942139318798674,4.039104108023212,0,0
温州市,2023-7-19,2.5891051885206835,3.388135603906606,0,0
嘉兴市,2023-7-19,0.8225487160371863,4.517356747582037,0,0
湖州市,2023-7-19,0.6794081720406808,4.456099653474088,0,0
绍兴市,2023-7-19,1.1856976363860454,4.51553311519014,0,0
金华市,2023-7-19,1.9414699638917767,4.246531906581302,0,0
衢州市,2023-7-19,1.835483602584276,4.092582517257718,0,0
舟山市,2023-7-19,1.9942841018324948,2.686193679052835,0,0
台州市,2023-7-19,2.1821751830286047,3.536900345351279,0,0
丽水市,2023-7-19,2.1704894477023977,3.5952595996216234,0,0
合肥市,2023-7-19,0.1949330623022369,4.453551145755001,0,0
芜湖市,2023-7-19,0.3028065204319894,4.384928436907431,0,0
蚌埠市,2023-7-19,-0.548987355,4.465768923004039,0,0
淮南市,2023-7-19,-0.476104831,4.434423630394477,0,0
马鞍山市,2023-7-19,0.1959854851492508,4.367365836774634,0,0
淮北市,2023-7-19,-0.633925077,4.081946098937967,0,0
铜陵市,2023-7-19,0.205927042906115,4.227694160696522,0,0
安庆市,2023-7-19,0.5360720420179774,4.051385991216383,0,0
黄山市,2023-7-19,0.9183403156724772,4.223665367374455,0,0
滁州市,2023-7-19,0.0117214710270943,4.580035379376503,0,0
阜阳市,2023-7-19,-0.800300194,4.283315224743159,0,0
宿州市,2023-7-19,-0.291612274,4.144639046951214,0,0
六安市,2023-7-19,0.4701952497987705,4.4618826515630605,0,0
亳州市,2023-7-19,-0.782848353,4.151507889046077,0,0
池州市,2023-7-19,0.3325059155248695,4.325557440455446,0,0
宣城市,2023-7-19,0.6434384210839319,4.262394818897215,0,0
福州市,2023-7-19,1.5516329178709505,3.0884076739012856,0,0
厦门市,2023-7-19,0.3068371134300243,2.497867280504789,0,0
莆田市,2023-7-19,1.008196221687804,2.5835881270746137,0,0
三明市,2023-7-19,0.3583337040922849,3.573601199294691,0,0
泉州市,2023-7-19,0.2712435427008728,2.68704242165452,0,0
漳州市,2023-7-19,0.0587470113288546,2.241294326077018,0,0
南平市,2023-7-19,1.3238753599403807,3.656800849895119,0,0
龙岩市,2023-7-19,-0.203471482,2.8023192985041634,0,0
宁德市,2023-7-19,1.4121105220339594,3.387269370950331,0,0
南昌市,2023-7-19,0.7042287112097654,4.16169800839389,0,0
景德镇市,2023-7-19,0.8722516852223876,4.247236193575923,0,0
萍乡市,2023-7-19,0.5319551945483312,3.97108347493653,0,0
九江市,2023-7-19,0.6721626517265982,4.137237630176966,0,0
新余市,2023-7-19,-0.073532171,4.083293127071902,0,0
鹰潭市,2023-7-19,0.7077427143693527,4.260316572302568,0,0
赣州市,2023-7-19,-0.548714896,3.4605236898214,0,0
吉安市,2023-7-19,-0.25931604,3.96026591099002,0,0
宜春市,2023-7-19,0.3471034138380204,4.014837401497658,0,0
抚州市,2023-7-19,0.1952885674111826,4.117464049600032,0,0
上饶市,2023-7-19,1.1510831224706344,4.022861744866257,0,0
济南市,2023-7-19,2.780813123053054,3.713941058135312,0,0
青岛市,2023-7-19,2.2521185737983984,3.393956953548677,0,0
淄博市,2023-7-19,2.7843918596344253,3.8028569476532654,0,0
枣庄市,2023-7-19,1.2598687453123285,3.7349611741896966,0,0
东营市,2023-7-19,3.813270011758021,4.065513387683226,0,0
烟台市,2023-7-19,3.1664833595087707,3.4076558458978417,0,0
潍坊市,2023-7-19,2.6770549622552267,3.743387633465314,0,0
济宁市,2023-7-19,1.4345499891487954,3.5675057952214884,0,0
泰安市,2023-7-19,1.812443301172813,3.5687453270558147,0,0
威海市,2023-7-19,2.9244137279105225,3.289427183985256,0,0
日照市,2023-7-19,1.652533223655162,3.653623664084906,0,0
临沂市,2023-7-19,1.7988675609347702,3.679721252530639,0,0
德州市,2023-7-19,3.4855489150749257,3.6775560697440968,0,0
聊城市,2023-7-19,3.005346152083636,3.634493675014837,0,0
滨州市,2023-7-19,3.81816770022202,4.080854960410843,0,0
菏泽市,2023-7-19,1.3574588478256402,3.6925508649144265,0,0
郑州市,2023-7-19,1.7423865428791636,3.636787268491321,0,0
开封市,2023-7-19,1.0044823627432855,3.82037338240922,0,0
洛阳市,2023-7-19,2.083543617571649,3.7145349282530074,0,0
平顶山市,2023-7-19,0.8756379881967575,3.93893329899299,0,0
安阳市,2023-7-19,3.7281930160838144,3.518549771359579,1,0.20964324472423534
鹤壁市,2023-7-19,3.7123917760989897,3.5192797312061828,1,0.19311204489280698
新乡市,2023-7-19,2.437778368347871,3.3585142456782973,0,0
焦作市,2023-7-19,3.4247927983334705,3.461315440103422,0,0
濮阳市,2023-7-19,2.5712904039848503,3.5459819645869097,0,0
许昌市,2023-7-19,0.6087470500176408,3.873223303945748,0,0
漯河市,2023-7-19,-0.002451631,4.00124926272997,0,0
三门峡市,2023-7-19,1.772897576159462,3.658087032992918,0,0
南阳市,2023-7-19,0.293956483008138,3.765772001025536,0,0
商丘市,2023-7-19,0.1531952599937973,3.946345627690639,0,0
信阳市,2023-7-19,0.2328308276584287,4.386641533347057,0,0
周口市,2023-7-19,-0.318574603,4.030805977308038,0,0
驻马店市,2023-7-19,-0.18019451,4.250511654975293,0,0
武汉市,2023-7-19,0.0564140372348802,4.2441753224363525,0,0
黄石市,2023-7-19,0.3880362443278145,4.361101080641274,0,0
十堰市,2023-7-19,0.4844426695294359,3.8276989188603823,0,0
宜昌市,2023-7-19,-0.157096171,3.648396390741098,0,0
襄阳市,2023-7-19,-0.035784562,4.109400104550673,0,0
鄂州市,2023-7-19,0.2085187742918641,4.283735012728049,0,0
荆门市,2023-7-19,0.4077600923652973,4.0553829556452,0,0
孝感市,2023-7-19,-0.022581715,4.1477192408055545,0,0
荆州市,2023-7-19,0.2137308705257155,4.225026842237488,0,0
黄冈市,2023-7-19,0.393139562700032,3.88061449044245,0,0
