region_name,date,temp_min_anomaly,temp_min_anomaly_threshold,day,day_intensity
北京市,2023-07-10,4.517606371520422,3.259284617457193,1,1.2583217540632292
上海市,2023-07-10,3.136743414919632,3.3385910680853152,0,0.0
天津市,2023-07-10,2.857162950294132,3.2567774993424305,0,0.0
重庆市,2023-07-10,3.1371560103795986,2.346973824386557,1,0.7901821859930416
白沙黎族自治县,2023-07-10,0.6680083909655821,1.4568758664338892,0,0.0
保亭黎族苗族自治县,2023-07-10,0.8052225888527502,0.936049889473774,0,0.0
昌江黎族自治县,2023-07-10,0.9571723046679814,1.6132150922074835,0,0.0
澄迈县,2023-07-10,1.3254556190320308,1.432849096848238,0,0.0
定安县,2023-07-10,1.01249080022507,1.3999568357139138,0,0.0
东方市,2023-07-10,1.1188067639244004,1.5388360911202632,0,0.0
济源市,2023-07-10,5.632199804431323,3.39524513362104,1,2.236954670810283
乐东黎族自治县,2023-07-10,0.8945736226201042,1.1131049142263512,0,0.0
临高县,2023-07-10,1.364372304789736,1.582520574308963,0,0.0
陵水黎族自治县,2023-07-10,0.7504727592907372,1.119436001522201,0,0.0
潜江市,2023-07-10,4.842840658336662,3.9333920081852254,1,0.9094486501514369
琼海市,2023-07-10,0.8580135512538085,1.3627057955865944,0,0.0
琼中黎族苗族自治县,2023-07-10,0.6569813207838564,1.2055258307996894,0,0.0
神农架林区,2023-07-10,3.9690857478940913,2.8446478803881017,1,1.1244378675059896
台湾省,2023-07-10,1.3594898115401364,1.1023247318026057,1,0.25716507973753067
天门市,2023-07-10,5.054940096214963,4.035800850659095,1,1.019139245555868
屯昌县,2023-07-10,0.9126489293879132,1.4152714500071988,0,0.0
万宁市,2023-07-10,0.9073325563353656,1.1805995178468351,0,0.0
文昌市,2023-07-10,0.9506643150943964,1.2584067811914594,0,0.0
五指山市,2023-07-10,0.626277539889351,0.984156728360922,0,0.0
仙桃市,2023-07-10,4.993743535005912,4.024913080741378,1,0.9688304542645341
石家庄市,2023-07-10,6.675800882556448,3.3943759361331725,1,3.2814249464232756
唐山市,2023-07-10,3.0818889657291493,3.2439547745915016,0,0.0
秦皇岛市,2023-07-10,3.163068150549794,3.281459032671457,0,0.0
邯郸市,2023-07-10,6.1880792602417465,3.358164213706355,1,2.8299150465353913
邢台市,2023-07-10,6.465581141332841,3.418643395884828,1,3.046937745448013
保定市,2023-07-10,4.909694431135598,3.3216240811576414,1,1.588070349977957
张家口市,2023-07-10,3.9363042165169926,3.7071992528761215,1,0.22910496364087107
承德市,2023-07-10,3.1521790438038035,3.696287813717389,0,0.0
沧州市,2023-07-10,4.974505004870185,3.455368475607223,1,1.519136529262962
廊坊市,2023-07-10,3.2612165759699785,3.337742257137013,0,0.0
衡水市,2023-07-10,5.515997458445195,3.403742320082777,1,2.112255138362418
太原市,2023-07-10,7.199663022868066,3.53920672720406,1,3.6604562956640057
大同市,2023-07-10,4.721202729557277,3.702734688125824,1,1.0184680414314529
阳泉市,2023-07-10,7.401451986622753,3.4053305826872284,1,3.9961214039355246
长治市,2023-07-10,6.2279824018158685,3.5655863488861144,1,2.662396052929754
晋城市,2023-07-10,5.912579796743334,3.3871505025314126,1,2.525429294211921
朔州市,2023-07-10,4.942747261350768,3.9653947072350646,1,0.9773525541157038
晋中市,2023-07-10,6.707101013702042,3.3869150150280736,1,3.3201859986739684
运城市,2023-07-10,4.943725853066713,3.512153891124098,1,1.4315719619426148
忻州市,2023-07-10,6.222951444816159,3.7002679460062193,1,2.52268349880994
临汾市,2023-07-10,5.878080721877751,3.362921803287675,1,2.515158918590076
吕梁市,2023-07-10,5.968437853698028,3.582187453735359,1,2.3862503999626687
沈阳市,2023-07-10,1.4403703041435207,3.536172622533841,0,0.0
大连市,2023-07-10,2.361121946512199,2.626934870175905,0,0.0
鞍山市,2023-07-10,2.248919760847979,3.2116250033312426,0,0.0
抚顺市,2023-07-10,1.8102930944981035,3.730620124233766,0,0.0
本溪市,2023-07-10,1.8289464283113936,3.4295959200780546,0,0.0
丹东市,2023-07-10,2.006071702167066,3.08776132062474,0,0.0
锦州市,2023-07-10,1.8105696698893856,3.3885975801410737,0,0.0
营口市,2023-07-10,2.59110967173811,3.071031706740083,0,0.0
阜新市,2023-07-10,1.3049389805175835,3.580342323805207,0,0.0
辽阳市,2023-07-10,1.9117055802716827,3.4012205493845005,0,0.0
盘锦市,2023-07-10,2.0364294727162537,3.2428305689712213,0,0.0
铁岭市,2023-07-10,1.69728527224213,3.6262048249884393,0,0.0
朝阳市,2023-07-10,2.3659248996532405,3.8315146348871454,0,0.0
葫芦岛市,2023-07-10,2.778090301605165,3.309398241989945,0,0.0
长春市,2023-07-10,1.8049936906984705,4.031198431393725,0,0.0
吉林市,2023-07-10,2.068836517717614,3.6387052225582983,0,0.0
四平市,2023-07-10,1.4507499424550652,3.857627208991637,0,0.0
辽源市,2023-07-10,2.065806396572817,3.668714220940303,0,0.0
通化市,2023-07-10,1.7050948747215102,3.2601082929461,0,0.0
白山市,2023-07-10,2.0866006286921994,3.2260513355511344,0,0.0
松原市,2023-07-10,1.7674079610781916,4.262837825362045,0,0.0
白城市,2023-07-10,0.1101263791892961,4.122474575553097,0,0.0
延边朝鲜族自治州,2023-07-10,2.9441324169834537,3.08367529565326,0,0.0
哈尔滨市,2023-07-10,2.443772810864104,3.856648511203684,0,0.0
齐齐哈尔市,2023-07-10,-0.1692253302112227,4.315196116152032,0,0.0
鸡西市,2023-07-10,3.282070815382909,3.515853628888817,0,0.0
鹤岗市,2023-07-10,3.0179252092358144,3.8994586743196953,0,0.0
双鸭山市,2023-07-10,3.278620620411303,3.74738620089846,0,0.0
大庆市,2023-07-10,0.6793577901372494,4.247110094391538,0,0.0
伊春市,2023-07-10,2.4752092197809645,4.128344554913093,0,0.0
佳木斯市,2023-07-10,3.150466153577767,3.783158960979022,0,0.0
七台河市,2023-07-10,3.245577240206714,3.685220308485591,0,0.0
牡丹江市,2023-07-10,2.8170018725223347,3.4901796072913576,0,0.0
黑河市,2023-07-10,-0.0274700633713873,4.363252717922284,0,0.0
绥化市,2023-07-10,1.2820432957867425,4.261364438065227,0,0.0
大兴安岭地区,2023-07-10,-1.4107675446651982,5.05762903590198,0,0.0
南京市,2023-07-10,2.466179694991883,3.9344651351976094,0,0.0
无锡市,2023-07-10,1.8388750918533177,4.084663888851458,0,0.0
徐州市,2023-07-10,5.364845077440851,4.152087755655161,1,1.2127573217856895
常州市,2023-07-10,1.7015925614809362,4.027258361611584,0,0.0
苏州市,2023-07-10,2.460943595663167,3.844878029397,0,0.0
南通市,2023-07-10,3.5097216175620787,3.737699469758266,0,0.0
连云港市,2023-07-10,4.059919800157225,4.106166373553559,0,0.0
淮安市,2023-07-10,4.48026717883192,4.420168774514998,1,0.06009840431692215
盐城市,2023-07-10,3.963141641017828,4.1999033188865456,0,0.0
扬州市,2023-07-10,4.062273322287538,4.33720974538318,0,0.0
镇江市,2023-07-10,2.9332942071138746,4.131399049416872,0,0.0
泰州市,2023-07-10,3.844592059104464,4.338406556440498,0,0.0
宿迁市,2023-07-10,4.905872823181696,4.362030551499895,1,0.5438422716818003
杭州市,2023-07-10,2.642770666262937,3.330384680403093,0,0.0
宁波市,2023-07-10,2.61537446834738,2.949271952290493,0,0.0
温州市,2023-07-10,2.269237844320994,2.148552336184,1,0.12068550813699375
嘉兴市,2023-07-10,1.95670322065833,3.6911056679444094,0,0.0
湖州市,2023-07-10,1.8496486127915936,3.647504271914576,0,0.0
绍兴市,2023-07-10,2.746888843173476,3.477152434067789,0,0.0
金华市,2023-07-10,2.508421057054637,2.7633709519705216,0,0.0
衢州市,2023-07-10,2.9071238064710627,2.7919095191591743,1,0.11521428731188843
舟山市,2023-07-10,1.9768944237596848,2.2211107764281826,0,0.0
台州市,2023-07-10,2.5964922191804973,2.4832727192870654,1,0.11321949989343194
丽水市,2023-07-10,2.419457947037301,2.3113951620278854,1,0.10806278500941557
合肥市,2023-07-10,2.5101343493664388,4.046944818098705,0,0.0
芜湖市,2023-07-10,1.908391725422124,3.885498187603444,0,0.0
蚌埠市,2023-07-10,3.776402600583239,4.3336660056771805,0,0.0
淮南市,2023-07-10,3.0118725568161047,4.012197799793195,0,0.0
马鞍山市,2023-07-10,1.7416970560471334,3.8912200823231378,0,0.0
淮北市,2023-07-10,5.799440061553529,4.3411460455881095,1,1.4582940159654196
铜陵市,2023-07-10,2.7827527021740543,3.794671398593193,0,0.0
安庆市,2023-07-10,3.539388611341181,3.351658137770001,1,0.18773047357117978
黄山市,2023-07-10,2.3746408788711264,3.29957881635528,0,0.0
滁州市,2023-07-10,3.058616111613265,4.235537779537279,0,0.0
阜阳市,2023-07-10,5.189487102283,4.19567502090062,1,0.9938120813823792
宿州市,2023-07-10,5.302102331597148,4.2201992293991735,1,1.0819031021979741
六安市,2023-07-10,4.385886663276022,3.712496910661295,1,0.6733897526147268
亳州市,2023-07-10,5.6238915329567085,4.311513436508807,1,1.312378096447902
池州市,2023-07-10,2.6560974617757687,3.6482498113318544,0,0.0
宣城市,2023-07-10,2.0607007642455883,3.744378641453112,0,0.0
福州市,2023-07-10,1.932305239090926,1.809025945070947,1,0.12327929401997917
厦门市,2023-07-10,1.6388358785819577,1.5496249374916475,1,0.08921094109031014
莆田市,2023-07-10,1.3733620103038715,1.7243836124723757,0,0.0
三明市,2023-07-10,2.2918565248483134,2.004459960266812,1,0.2873965645815013
泉州市,2023-07-10,1.5648302889883112,1.6380580220253578,0,0.0
漳州市,2023-07-10,1.7819689695381058,1.43635579449619,1,0.3456131750419158
南平市,2023-07-10,2.9738326297244946,2.198438495415091,1,0.7753941343094035
龙岩市,2023-07-10,1.512134168595825,1.652288751940416,0,0.0
宁德市,2023-07-10,2.422970294615581,2.043959588343024,1,0.37901070627255695
南昌市,2023-07-10,3.725723521521633,3.058936195982664,1,0.6667873255389689
景德镇市,2023-07-10,2.5995940424745605,3.195679799376062,0,0.0
萍乡市,2023-07-10,3.797909397961842,2.7577720652180764,1,1.0401373327437655
九江市,2023-07-10,2.895177753159018,2.897075413708428,0,0.0
新余市,2023-07-10,3.343614016742528,2.737968863554576,1,0.6056451531879521
鹰潭市,2023-07-10,3.141776506339376,3.086464703116841,1,0.05531180322253482
赣州市,2023-07-10,1.552515878570432,1.9452896090490976,0,0.0
吉安市,2023-07-10,2.8922405001716958,2.4878424066728675,1,0.40439809349882827
宜春市,2023-07-10,3.20497848958788,2.695288573473944,1,0.5096899161139361
抚州市,2023-07-10,3.1468276673490863,2.757678807995781,1,0.38914885935330545
上饶市,2023-07-10,3.102608124335479,2.73660204099395,1,0.36600608334152884
济南市,2023-07-10,4.402255218035016,3.6893791441314825,1,0.7128760739035336
青岛市,2023-07-10,3.7254804307784646,3.406928784868656,1,0.31855164590980856
淄博市,2023-07-10,3.559356442751156,3.959510797915313,0,0.0
枣庄市,2023-07-10,3.882026603417604,3.9714636644229566,0,0.0
东营市,2023-07-10,4.047002400658048,3.3323918734865527,1,0.7146105271714953
烟台市,2023-07-10,4.130747260694427,3.2463012033292955,1,0.8844460573651318
潍坊市,2023-07-10,3.9899010588771295,3.925327364373001,1,0.06457369450412864
济宁市,2023-07-10,5.218412988884317,3.459803483772278,1,1.7586095051120392
泰安市,2023-07-10,4.5966807979377045,3.724629445636361,1,0.8720513523013436
威海市,2023-07-10,3.8520163129401865,2.91324542852934,1,0.9387708844108467
日照市,2023-07-10,3.890192617472824,3.922647930062362,0,0.0
临沂市,2023-07-10,3.293832318991992,4.058063087155842,0,0.0
德州市,2023-07-10,5.536471917178915,3.4467602858498703,1,2.0897116313290445
聊城市,2023-07-10,5.79431026506537,3.530347041339393,1,2.263963223725977
滨州市,2023-07-10,3.3704351579476324,3.538760294603672,0,0.0
菏泽市,2023-07-10,6.767032398236676,3.5337675558306554,1,3.2332648424060206
郑州市,2023-07-10,6.992775675399216,3.4115110795133026,1,3.581264595885913
开封市,2023-07-10,7.346723060206045,3.536340968932786,1,3.8103820912732593
洛阳市,2023-07-10,5.830990693474952,3.3082026244981995,1,2.5227880689767526
平顶山市,2023-07-10,6.20752989446418,3.594026031002993,1,2.613503863461187
安阳市,2023-07-10,6.1204496045676,3.453229633548413,1,2.667219971019187
鹤壁市,2023-07-10,6.4359016291755005,3.468293091726283,1,2.9676085374492174
新乡市,2023-07-10,7.373392204506818,3.231829784598526,1,4.141562419908292
焦作市,2023-07-10,7.433452125583724,3.4292548644472167,1,4.0041972611365075
濮阳市,2023-07-10,5.176130542871164,3.552867673388535,1,1.6232628694826285
许昌市,2023-07-10,6.841129699929127,3.717258313008062,1,3.123871386921065
漯河市,2023-07-10,7.0283555801476965,4.16938169110876,1,2.8589738890389365
三门峡市,2023-07-10,5.145447930189793,3.3882614573189858,1,1.7571864728708069
南阳市,2023-07-10,5.619745029722342,3.758366206168803,1,1.861378823553539
商丘市,2023-07-10,6.611010248223135,4.01509017120904,1,2.595920077014095
信阳市,2023-07-10,5.693470399967406,4.272221491688178,1,1.4212489082792281
周口市,2023-07-10,6.6300984754154015,4.185140353275091,1,2.444958122140311
驻马店市,2023-07-10,6.576189667724776,4.358715295134348,1,2.217474372590428
武汉市,2023-07-10,4.585158056825772,3.7105783578546023,1,0.87457969897117
黄石市,2023-07-10,2.9737688527611503,3.1276459459099035,0,0.0
十堰市,2023-07-10,4.942373161170895,3.157509865014276,1,1.7848632961566193
宜昌市,2023-07-10,3.892657569805365,2.850956462154786,1,1.0417011076505789
襄阳市,2023-07-10,5.184346612929076,3.625384897655106,1,1.5589617152739699
鄂州市,2023-07-10,3.909164528960876,3.529262295067815,1,0.3799022338930609
荆门市,2023-07-10,4.992987302151761,3.87652437762325,1,1.116462924528511
孝感市,2023-07-10,5.364516353735194,4.023735672059558,1,1.3407806816756365
荆州市,2023-07-10,4.555147082141332,3.699889175300525,1,0.8552579068408068
黄冈市,2023-07-10,3.983482463969576,3.293685009382369,1,0.689797454587207
咸宁市,2023-07-10,4.013928129958064,3.4274104814550244,1,0.5865176485030394
随州市,2023-07-10,5.591369136288893,4.138602003619182,1,1.4527671326697114
恩施土家族苗族自治州,2023-07-10,2.444016676303228,2.240783186872896,1,0.20323348943033226
长沙市,2023-07-10,4.671457634789348,3.1047786747527577,1,1.5666789600365907
株洲市,2023-07-10,3.654186633541325,2.626507645063376,1,1.0276789884779487
湘潭市,2023-07-10,4.957060493517673,3.2851525944657776,1,1.6719078990518956
衡阳市,2023-07-10,4.141017613848849,2.866949138571964,1,1.2740684752768847
邵阳市,2023-07-10,3.3718996919096185,2.181962295260052,1,1.1899373966495665
岳阳市,2023-07-10,4.5612385814836856,3.396172665365198,1,1.1650659161184875
常德市,2023-07-10,3.929817461296185,3.159312352126064,1,0.7705051091701209
张家界市,2023-07-10,3.2228392880148355,2.63615137354212,1,0.5866879144727157
益阳市,2023-07-10,4.295580743633963,3.084010438331278,1,1.2115703053026845
郴州市,2023-07-10,2.0886364624574902,1.9308294246417423,1,0.1578070378157479
永州市,2023-07-10,2.781327059904367,1.986311102426448,1,0.795015957477919
怀化市,2023-07-10,3.512459101373832,2.4276894682213097,1,1.0847696331525225
娄底市,2023-07-10,4.017877433906108,2.6130512811723974,1,1.4048261527337105
湘西土家族苗族自治州,2023-07-10,3.0640284799811823,2.32627363194705,1,0.7377548480341325
广州市,2023-07-10,1.169435385034319,1.3379788231680407,0,0.0
韶关市,2023-07-10,1.0585060668444868,1.4854607538352942,0,0.0
深圳市,2023-07-10,1.707634625782049,1.3533893057873527,1,0.3542453199946962
珠海市,2023-07-10,1.8014891849220935,1.3677562768741416,1,0.43373290804795195
汕头市,2023-07-10,1.3749803043176885,1.421557933748257,0,0.0
佛山市,2023-07-10,1.0678222814927238,1.4143314271474348,0,0.0
江门市,2023-07-10,1.463328945201937,1.4203711544232822,1,0.04295779077865469
湛江市,2023-07-10,1.4631670347302226,1.4042884327952074,1,0.05887860193501515
茂名市,2023-07-10,1.0309401214028355,1.1723548081577668,0,0.0
肇庆市,2023-07-10,0.7476401845088958,1.2104338971387307,0,0.0
惠州市,2023-07-10,0.9043200962853284,1.2723717823305072,0,0.0
梅州市,2023-07-10,0.8660359420487325,1.4030622127955792,0,0.0
汕尾市,2023-07-10,1.084256072391078,1.2890616292522206,0,0.0
河源市,2023-07-10,0.9355919492074634,1.4284275257097971,0,0.0
阳江市,2023-07-10,1.17100280023703,1.2407234917775538,0,0.0
清远市,2023-07-10,0.8151434006228229,1.291072622274847,0,0.0
东莞市,2023-07-10,1.464443704984422,1.3942531520927004,1,0.07019055289172149
中山市,2023-07-10,1.5753599075086164,1.41220522766953,1,0.16315467983908638
潮州市,2023-07-10,1.3985263451159646,1.316670350295549,1,0.08185599482041561
揭阳市,2023-07-10,1.029878169397417,1.4147895963409551,0,0.0
云浮市,2023-07-10,0.729543995294371,1.1917889703566062,0,0.0
三沙市,2023-07-10,,,0,0.0
海口市,2023-07-10,1.1843027265625103,1.2788866798383531,0,0.0
三亚市,2023-07-10,0.7898858025689286,1.1527682118724094,0,0.0
儋州市,2023-07-10,1.3712759916319437,1.8155427717211976,0,0.0
成都市,2023-07-10,4.383308646395918,2.394129172560564,1,1.9891794738353537
自贡市,2023-07-10,6.1629036256356,2.465013803001749,1,3.6978898226338512
攀枝花市,2023-07-10,2.4101143305605035,1.5791269885750914,1,0.8309873419854121
泸州市,2023-07-10,3.944704792513395,2.529976408986607,1,1.4147283835267883
德阳市,2023-07-10,3.816657155992068,2.3382588318478543,1,1.4783983241442136
绵阳市,2023-07-10,4.350485918348859,2.5540701373145835,1,1.7964157810342756
广元市,2023-07-10,4.321623620474131,2.493530707979617,1,1.8280929124945144
遂宁市,2023-07-10,5.50345586871703,2.695720740968779,1,2.8077351277482507
内江市,2023-07-10,5.677659224519534,2.581422219083117,1,3.096237005436417
乐山市,2023-07-10,4.7105756294628485,2.304149992738551,1,2.4064256367242973
南充市,2023-07-10,4.706550684480735,2.777495420706644,1,1.9290552637740914
眉山市,2023-07-10,5.002778044203193,2.4144875740360696,1,2.5882904701671237
宜宾市,2023-07-10,5.160234304839712,2.4140019781660054,1,2.7462323266737063
广安市,2023-07-10,3.399478978902195,2.856710538215906,1,0.5427684406862889
达州市,2023-07-10,3.1500833253406206,2.714313130187156,1,0.4357701951534647
雅安市,2023-07-10,3.3466474142492366,2.505778035843836,1,0.8408693784054004
巴中市,2023-07-10,3.69334477054672,2.606323991576236,1,1.087020778970484
资阳市,2023-07-10,5.434366717238749,2.68856881807152,1,2.745797899167229
阿坝藏族羌族自治州,2023-07-10,4.692578672347143,3.3124464053293474,1,1.380132267017796
甘孜藏族自治州,2023-07-10,4.308381287026377,2.8251309350954257,1,1.483250351930951
凉山彝族自治州,2023-07-10,3.1715631898740497,2.1107312266186016,1,1.0608319632554482
贵阳市,2023-07-10,2.8806570683295654,2.363036952192631,1,0.5176201161369343
六盘水市,2023-07-10,1.4325925179560812,1.9648213726699264,0,0.0
遵义市,2023-07-10,2.93354762769696,2.396418602158207,1,0.5371290255387531
安顺市,2023-07-10,2.5146164550379453,1.899041524744084,1,0.6155749302938613
毕节市,2023-07-10,2.492759898334551,2.6178885965115564,0,0.0
铜仁市,2023-07-10,3.268891293693734,2.316557102027513,1,0.9523341916662211
黔西南布依族苗族自治州,2023-07-10,2.551143250641225,1.545111329754772,1,1.0060319208864528
黔东南苗族侗族自治州,2023-07-10,2.8912348647558765,2.14631527212966,1,0.7449195926262164
黔南布依族苗族自治州,2023-07-10,2.5875075928236555,1.8859180407485403,1,0.7015895520751152
昆明市,2023-07-10,1.3525232033559489,1.350830577600694,1,0.0016926257552549728
曲靖市,2023-07-10,1.3976750919544472,1.664799130703302,0,0.0
玉溪市,2023-07-10,0.5008785857176576,1.0514255295916557,0,0.0
保山市,2023-07-10,0.8616540601160025,0.9496100782073756,0,0.0
昭通市,2023-07-10,3.099440197793175,2.531897569231418,1,0.5675426285617573
丽江市,2023-07-10,2.426292274496486,1.5266680478463832,1,0.8996242266501029
普洱市,2023-07-10,0.1440697547733513,0.7810389716762708,0,0.0
临沧市,2023-07-10,0.2704942514831749,0.778020010974501,0,0.0
楚雄彝族自治州,2023-07-10,1.2790029316171605,1.3350569118125375,0,0.0
红河哈尼族彝族自治州,2023-07-10,0.467345370644562,1.0383244879908489,0,0.0
文山壮族苗族自治州,2023-07-10,1.7482584478508691,1.4194893888344198,1,0.32876905901644937
西双版纳傣族自治州,2023-07-10,0.2108247870120614,0.8005331244703101,0,0.0
大理白族自治州,2023-07-10,1.683053845071857,1.3594063635475566,1,0.32364748152430045
德宏傣族景颇族自治州,2023-07-10,0.5020739308132711,0.7619775234010964,0,0.0
怒江傈僳族自治州,2023-07-10,1.8909594427355128,1.316354216601589,1,0.5746052261339238
迪庆藏族自治州,2023-07-10,2.727059109267497,1.5895591211905904,1,1.1374999880769066
西安市,2023-07-10,4.870552111113266,3.3018021387015213,1,1.5687499724117449
铜川市,2023-07-10,5.680379649474926,3.4341738945158133,1,2.2462057549591123
宝鸡市,2023-07-10,5.084969148923323,3.095075521061793,1,1.9898936278615298
咸阳市,2023-07-10,5.582247503746164,3.751631036003676,1,1.8306164677424874
渭南市,2023-07-10,5.486071838736539,3.500073124448836,1,1.9859987142877027
延安市,2023-07-10,6.790120734220352,3.598039551203952,1,3.1920811830164
汉中市,2023-07-10,4.608760607162676,2.586346787834179,1,2.022413819328497
榆林市,2023-07-10,7.141937801379445,3.7940573792513126,1,3.3478804221281324
安康市,2023-07-10,4.411462535359085,2.702130290489652,1,1.7093322448694335
商洛市,2023-07-10,4.703077192343098,2.9882518593773417,1,1.7148253329657566
兰州市,2023-07-10,7.146465238686112,3.856272191646904,1,3.290193047039208
嘉峪关市,2023-07-10,5.057652472258477,3.798346171560128,1,1.259306300698349
金昌市,2023-07-10,4.570376598252384,4.175014716370813,1,0.39536188188157073
白银市,2023-07-10,5.938272779670259,3.967648629240173,1,1.9706241504300857
天水市,2023-07-10,5.604467060084946,3.4263615347249927,1,2.1781055253599537
武威市,2023-07-10,4.587712110630177,4.142049935447407,1,0.44566217518277007
张掖市,2023-07-10,5.396113646344221,3.8175971397680777,1,1.5785165065761437
平凉市,2023-07-10,6.836018127205536,3.5003339478835214,1,3.3356841793220147
酒泉市,2023-07-10,3.778069126400183,4.0311516279102815,0,0.0
庆阳市,2023-07-10,6.914557279447118,3.798183668408936,1,3.116373611038182
定西市,2023-07-10,6.541668527671373,3.605137003031255,1,2.936531524640118
陇南市,2023-07-10,4.664871357803477,2.9567362971809463,1,1.708135060622531
临夏回族自治州,2023-07-10,6.914931189477542,3.737713787486777,1,3.1772174019907653
甘南藏族自治州,2023-07-10,6.1983815460778615,4.066448603621216,1,2.131932942456645
西宁市,2023-07-10,6.5322678917259696,4.168973413946492,1,2.363294477779478
海东市,2023-07-10,6.506720442752867,4.06138779579563,1,2.4453326469572367
海北藏族自治州,2023-07-10,6.9879045451006405,4.3559342287344975,1,2.631970316366143
黄南藏族自治州,2023-07-10,6.632179778146663,4.414668350254952,1,2.2175114278917114
海南藏族自治州,2023-07-10,6.1186186722139455,4.194731346949529,1,1.9238873252644169
果洛藏族自治州,2023-07-10,5.974549835674132,4.199506641102575,1,1.7750431945715572
玉树藏族自治州,2023-07-10,4.939534405277875,3.604271547822524,1,1.3352628574553513
海西蒙古族藏族自治州,2023-07-10,5.390208887574623,3.720093165518205,1,1.6701157220564182
阿拉尔市,2023-07-10,3.301710750889928,3.780447516332576,0,0.0
北屯市,2023-07-10,1.5300967072389149,4.787020077174532,0,0.0
胡杨河市,2023-07-10,2.195259219257657,5.039775289941464,0,0.0
可克达拉市,2023-07-10,1.6279678884321278,3.888488400347824,0,0.0
昆玉市,2023-07-10,1.000369268576744,4.197621666953042,0,0.0
石河子市,2023-07-10,2.2269819523024204,4.455645105936731,0,0.0
双河市,2023-07-10,0.4280154424522813,4.632300992403199,0,0.0
图木舒克市,2023-07-10,1.8901971430673503,3.9918780095071273,0,0.0
五家渠市,2023-07-10,0.9323174405214232,5.113745262254935,0,0.0
铁门关市,2023-07-10,1.8524695378540343,3.4557659848243216,0,0.0
新星市,2023-07-10,1.9501180449060056,4.568755894159923,0,0.0
白杨市,2023-07-10,1.2031015146608528,4.465003145504851,0,0.0
呼和浩特市,2023-07-10,4.624649693678007,4.352056788336542,1,0.2725929053414653
包头市,2023-07-10,5.204859875447587,4.805456915221255,1,0.3994029602263325
乌海市,2023-07-10,6.489651934602502,4.725213130376165,1,1.7644388042263373
赤峰市,2023-07-10,1.7723733312501846,4.1974130701800485,0,0.0
通辽市,2023-07-10,1.0357019842695294,3.835653141210434,0,0.0
鄂尔多斯市,2023-07-10,7.195030299207941,4.466035525280563,1,2.7289947739273783
呼伦贝尔市,2023-07-10,-0.9641805283391544,4.414304548903639,0,0.0
巴彦淖尔市,2023-07-10,5.927406349821737,4.9469245197881175,1,0.9804818300336198
乌兰察布市,2023-07-10,3.5424337989394683,4.33017460351884,0,0.0
兴安盟,2023-07-10,-1.0547428874127451,3.983425787410046,0,0.0
锡林郭勒盟,2023-07-10,1.470762105139963,4.660646818798046,0,0.0
阿拉善盟,2023-07-10,5.680928011890728,4.756203896781861,1,0.9247241151088668
南宁市,2023-07-10,1.850816522728504,1.535080323545536,1,0.31573619918296814
柳州市,2023-07-10,1.7512612030528023,1.561792487633488,1,0.1894687154193142
桂林市,2023-07-10,1.8085126231769413,1.5424256861342802,1,0.26608693704266106
梧州市,2023-07-10,1.0785885070054384,1.2738347143925737,0,0.0
北海市,2023-07-10,2.492445794172127,1.879112863002104,1,0.6133329311700233
防城港市,2023-07-10,2.2140259717543174,1.7153494883071398,1,0.4986764834471775
钦州市,2023-07-10,2.096361894913205,1.76977920039521,1,0.3265826945179948
贵港市,2023-07-10,1.3427852401605485,1.3882703401482577,0,0.0
玉林市,2023-07-10,1.2383326988395034,1.353873661253567,0,0.0
百色市,2023-07-10,2.508846261541372,1.4345869998577463,1,1.0742592616836255
贺州市,2023-07-10,1.000857607742503,1.3034307336922504,0,0.0
河池市,2023-07-10,2.0027510088292964,1.5122132698212718,1,0.49053773900802455
来宾市,2023-07-10,1.7704843793338405,1.4091838199079934,1,0.36130055942584716
崇左市,2023-07-10,1.979842737701702,1.5552286058704676,1,0.4246141318312344
拉萨市,2023-07-10,2.9093054500147395,2.3789241649165627,1,0.5303812850981768
日喀则市,2023-07-10,2.632417275824018,1.9142163313386635,1,0.7182009444853545
昌都市,2023-07-10,4.477157028016371,2.989422332717561,1,1.4877346952988098
林芝市,2023-07-10,2.9792688734977557,1.8520228815918955,1,1.1272459919058602
山南市,2023-07-10,2.520784640115635,1.5386041344570711,1,0.982180505658564
那曲市,2023-07-10,4.138373467268758,2.922604138806136,1,1.2157693284626223
阿里地区,2023-07-10,3.510511776679541,2.919064258415455,1,0.5914475182640859
银川市,2023-07-10,5.545503171508422,4.243612163077913,1,1.301891008430509
石嘴山市,2023-07-10,5.619859708192294,4.010987134912033,1,1.6088725732802613
吴忠市,2023-07-10,7.591120460838999,4.195301160039214,1,3.3958193007997854
固原市,2023-07-10,6.5893458951070745,3.501281429877492,1,3.0880644652295826
中卫市,2023-07-10,6.12811141019907,4.213769351649562,1,1.914342058549508
乌鲁木齐市,2023-07-10,1.191071246798609,4.024479526945168,0,0.0
克拉玛依市,2023-07-10,1.7915593668918994,5.268370221155111,0,0.0
吐鲁番市,2023-07-10,1.6859974403085085,4.444690951844381,0,0.0
哈密市,2023-07-10,1.2997400146897355,4.577872181680612,0,0.0
昌吉回族自治州,2023-07-10,0.7090247502665221,4.744071338067361,0,0.0
博尔塔拉蒙古自治州,2023-07-10,0.1880770034781473,3.77162077854081,0,0.0
巴音郭楞蒙古自治州,2023-07-10,3.165899194697788,3.4368738653656803,0,0.0
