region_name,date,temp_min_anomaly_threshold
威海市,07-21,4.019479508181468
娄底市,07-21,3.02669463929971
孝感市,07-21,4.0918404071226995
宁德市,07-21,2.320343769744006
宁波市,07-21,3.1094819068473765
安庆市,07-21,3.7001000180678223
安康市,07-21,3.2616163563885356
安阳市,07-21,3.9242587414500383
安顺市,07-21,1.898788518341847
定安县,07-21,1.368210470503657
定西市,07-21,4.561777436165827
宜宾市,07-21,2.696408725229456
宜昌市,07-21,3.3011962006118374
宜春市,07-21,2.9855380607854354
宝鸡市,07-21,3.886368607344666
宣城市,07-21,3.6484332989462143
宿州市,07-21,4.2136690938771135
宿迁市,07-21,4.665492772781045
屯昌县,07-21,1.3721057453231498
山南市,07-21,1.635685651017864
岳阳市,07-21,3.7746182858112896
崇左市,07-21,1.4828028583649409
巴中市,07-21,3.187880309039132
巴彦淖尔市,07-21,5.780128438889566
巴音郭楞蒙古自治州,07-21,4.374827174520164
常州市,07-21,4.1115209055321325
常德市,07-21,3.4154417542160256
平凉市,07-21,4.334776873398881
平顶山市,07-21,4.0864689578217215
广元市,07-21,2.9702102247600672
广安市,07-21,3.5466344174439492
广州市,07-21,1.4181040255369628
庆阳市,07-21,4.4285930992559175
廊坊市,07-21,4.358500855855828
延安市,07-21,4.350761706692654
延边朝鲜族自治州,07-21,4.968510364959261
开封市,07-21,4.211992739691584
张家口市,07-21,4.9041053421977105
张家界市,07-21,2.9622486379657946
张掖市,07-21,4.8616693053083395
徐州市,07-21,4.225409067530541
德宏傣族景颇族自治州,07-21,0.7994453596852648
德州市,07-21,4.046846280525088
德阳市,07-21,2.644428016640393
忻州市,07-21,4.315970585290683
怀化市,07-21,2.8088510681950623
怒江傈僳族自治州,07-21,1.4048685562590075
恩施土家族苗族自治州,07-21,2.5316700946581014
惠州市,07-21,1.3175724016200963
成都市,07-21,2.6835529442203327
扬州市,07-21,4.487085075127959
承德市,07-21,5.248266686973089
抚州市,07-21,3.0002093689749203
抚顺市,07-21,4.931151014152026
拉萨市,07-21,2.478084405537524
揭阳市,07-21,1.3780945096776818
攀枝花市,07-21,1.335927761244686
文山壮族苗族自治州,07-21,1.1540615214263046
文昌市,07-21,1.3467502688978439
新乡市,07-21,3.822986234064666
新余市,07-21,3.132416070907332
新星市,07-21,5.5304781579224755
无锡市,07-21,4.108263772373002
日喀则市,07-21,2.2021490255807943
日照市,07-21,4.215600816297341
昆明市,07-21,1.2837487840179003
昆玉市,07-21,4.533337939080118
昌吉回族自治州,07-21,4.465737078452845
昌江黎族自治县,07-21,1.5971490580772685
昌都市,07-21,2.9167625209179056
昭通市,07-21,2.4359813247709896
晋中市,07-21,4.0508533182225115
晋城市,07-21,3.958484600437335
普洱市,07-21,0.7044556982298107
景德镇市,07-21,3.411771884774346
曲靖市,07-21,1.5163982093628525
朔州市,07-21,4.510760316589448
朝阳市,07-21,5.053111218957876
本溪市,07-21,4.696300830146768
来宾市,07-21,1.4465546387829342
杭州市,07-21,3.4874840235555227
松原市,07-21,4.986544775609663
林芝市,07-21,1.9261724023243372
果洛藏族自治州,07-21,4.5158072421209265
枣庄市,07-21,4.18213926420865
柳州市,07-21,1.6238664100160116
株洲市,07-21,3.176035238547279
桂林市,07-21,1.5644774323177244
梅州市,07-21,1.441150819837798
梧州市,07-21,1.3134842025616595
楚雄彝族自治州,07-21,1.1925373819648668
榆林市,07-21,4.510131706288966
武威市,07-21,5.22914730566801
武汉市,07-21,4.001753797631294
毕节市,07-21,2.3441311398403237
永州市,07-21,2.365146423050583
汉中市,07-21,3.151637704322655
汕头市,07-21,1.4415807386287427
汕尾市,07-21,1.3836548955937313
江门市,07-21,1.5258598559881957
池州市,07-21,3.8045020716460973
沈阳市,07-21,4.876437844779204
沧州市,07-21,4.307641573907267
河池市,07-21,1.4353766088452062
河源市,07-21,1.4831532998180013
泉州市,07-21,1.7008238998301812
泰安市,07-21,4.294314320000054
泰州市,07-21,4.351644521875573
泸州市,07-21,2.7716422096494417
洛阳市,07-21,3.7990708910110635
济南市,07-21,4.270549447728485
济宁市,07-21,4.168587329074189
济源市,07-21,3.560112655554579
海东市,07-21,4.566362458598371
海北藏族自治州,07-21,5.3386285932219675
海南藏族自治州,07-21,4.800942735747311
海口市,07-21,1.2745542731333697
海西蒙古族藏族自治州,07-21,4.981328661349201
淄博市,07-21,4.442725928573402
淮北市,07-21,4.217537353712357
淮南市,07-21,4.210251651954026
淮安市,07-21,4.625910177151795
深圳市,07-21,1.4683512195281985
清远市,07-21,1.332984667899435
温州市,07-21,2.4232651320039595
渭南市,07-21,4.264855701260551
湖州市,07-21,3.6552856428746945
湘潭市,07-21,4.04631449948837
湘西土家族苗族自治州,07-21,2.8181775203450554
湛江市,07-21,1.537684418198207
滁州市,07-21,4.321196439557577
滨州市,07-21,4.332390593396931
漯河市,07-21,4.39430556160542
漳州市,07-21,1.4150905300786687
潍坊市,07-21,4.330299842240986
潜江市,07-21,4.229224548411656
潮州市,07-21,1.277069244730591
澄迈县,07-21,1.3900590320519992
濮阳市,07-21,4.055685612528231
烟台市,07-21,4.092962340301641
焦作市,07-21,3.8801669417836737
牡丹江市,07-21,5.054140368923808
玉林市,07-21,1.3877663088510033
玉树藏族自治州,07-21,4.273036631717319
玉溪市,07-21,0.9238975640604307
珠海市,07-21,1.5419772722089042
琼中黎族苗族自治县,07-21,1.24316244407233
琼海市,07-21,1.3412091651728342
甘南藏族自治州,07-21,4.565179170259205
甘孜藏族自治州,07-21,2.7138181021713788
白城市,07-21,4.98313108931454
白山市,07-21,4.899118080098762
白杨市,07-21,4.051983708310827
白沙黎族自治县,07-21,1.4561682339111934
白银市,07-21,4.666195173535448
百色市,07-21,1.349190778693085
益阳市,07-21,3.3995034899253884
盐城市,07-21,4.380223770358589
盘锦市,07-21,4.490547712740918
眉山市,07-21,2.6298864043183436
石嘴山市,07-21,5.058016186639424
石家庄市,07-21,4.11672232668786
石河子市,07-21,4.6658085442217265
神农架林区,07-21,3.138098269913052
福州市,07-21,2.0284556920460384
秦皇岛市,07-21,4.441540107830954
红河哈尼族彝族自治州,07-21,0.8394031197915425
绍兴市,07-21,3.4990201335900535
绥化市,07-21,4.956866057864354
绵阳市,07-21,2.8584563834865357
聊城市,07-21,4.004593358183585
肇庆市,07-21,1.3026136287576446
胡杨河市,07-21,4.865128793168689
自贡市,07-21,2.976873393263959
舟山市,07-21,2.7176342510290734
芜湖市,07-21,3.9239860560080593
苏州市,07-21,3.9552282799449854
茂名市,07-21,1.3282367401150246
荆州市,07-21,3.959541854401493
荆门市,07-21,3.993760944508251
莆田市,07-21,1.8858969859675139
菏泽市,07-21,4.012960111953968
萍乡市,07-21,3.046953986586086
营口市,07-21,4.424019032510805
葫芦岛市,07-21,4.635663296779297
蚌埠市,07-21,4.436403842469802
衡水市,07-21,4.060564182653001
衡阳市,07-21,3.670503161016861
衢州市,07-21,3.1411730330406455
襄阳市,07-21,3.975317560613673
西双版纳傣族自治州,07-21,0.6445781229135822
西宁市,07-21,4.898830388771273
西安市,07-21,4.2484002835619155
许昌市,07-21,4.080866526580616
贵港市,07-21,1.3600083665124514
贵阳市,07-21,2.3402980668335878
贺州市,07-21,1.2955714951416706
资阳市,07-21,3.1759877837754784
赣州市,07-21,2.1629774332055325
赤峰市,07-21,5.46908318980476
辽源市,07-21,4.800399004296128
辽阳市,07-21,4.703236444944345
达州市,07-21,3.2686022817871296
运城市,07-21,4.06108989513637
连云港市,07-21,4.331704001911772
迪庆藏族自治州,07-21,1.6398291943943606
通化市,07-21,4.807277995748222
通辽市,07-21,4.9948844179771115
遂宁市,07-21,3.4336607135766757
遵义市,07-21,2.4145428213291726
邢台市,07-21,3.888456991270424
那曲市,07-21,3.5509718717684766
邯郸市,07-21,3.855163144734041
邵阳市,07-21,2.5092113835624748
郑州市,07-21,3.951911885530055
郴州市,07-21,2.4144251225207842
鄂尔多斯市,07-21,5.071515096364252
鄂州市,07-21,3.761167821437667
酒泉市,07-21,5.075206334054091
重庆市,07-21,2.7554161528234236
金华市,07-21,2.9928640732508307
金昌市,07-21,5.172554071466624
钦州市,07-21,1.7087928066210372
铁岭市,07-21,4.818790310269315
铁门关市,07-21,4.015306066256623
铜仁市,07-21,2.54603387847987
铜川市,07-21,3.9907626843685837
铜陵市,07-21,3.9272812902241023
银川市,07-21,5.188225075511305
锡林郭勒盟,07-21,5.925128770392959
锦州市,07-21,4.744271358074972
镇江市,07-21,4.243448296182485
长春市,07-21,4.807989934552108
长沙市,07-21,3.7158899016342652
长治市,07-21,4.117703414360785
阜新市,07-21,4.899047525983466
阜阳市,07-21,4.384503091264833
防城港市,07-21,1.6875283349259844
阳江市,07-21,1.3320472646011394
阳泉市,07-21,3.994284162726464
阿克苏地区,07-21,4.128682007684029
阿勒泰地区,07-21,4.811181607344704
阿坝藏族羌族自治州,07-21,3.39174754917324
阿拉善盟,07-21,5.64695637476097
阿拉尔市,07-21,4.45872897387768
阿里地区,07-21,3.7687622479476772
陇南市,07-21,3.6421823769121717
陵水黎族自治县,07-21,1.0465785605933497
随州市,07-21,4.154910851118581
雅安市,07-21,2.6960774015896254
青岛市,07-21,4.014482174723671
鞍山市,07-21,4.537661282646609
韶关市,07-21,1.6125316528992604
香港特别行政区,07-21,1.5444702740426421
马鞍山市,07-21,4.048757652197672
驻马店市,07-21,4.408297046902502
鸡西市,07-21,4.663329192698104
鹤壁市,07-21,3.8795368311486054
鹤岗市,07-21,4.477379163163263
鹰潭市,07-21,3.302447695896818
黄冈市,07-21,3.60198364976477
黄南藏族自治州,07-21,4.7630528639688
黄山市,07-21,3.3153607171391974
黄石市,07-21,3.4774029952544288
黑河市,07-21,4.633691710882466
黔东南苗族侗族自治州,07-21,2.2845453359153325
黔南布依族苗族自治州,07-21,1.8651721832915493
黔西南布依族苗族自治州,07-21,1.4648648752516715
齐齐哈尔市,07-21,4.882580368951876
龙岩市,07-21,1.6935016870886455
七台河市,07-22,4.872303281672761
万宁市,07-22,1.1991177229000973
三亚市,07-22,1.08364274968721
三明市,07-22,2.196691778620752
三门峡市,07-22,4.032269725737267
上海市,07-22,3.4613872921541384
上饶市,07-22,3.0491144775091223
东方市,07-22,1.51845285735694
东莞市,07-22,1.528474473354019
东营市,07-22,4.266512361545658
中卫市,07-22,4.873721528938419
中山市,07-22,1.550831538787229
临夏回族自治州,07-22,4.6125121256919845
临汾市,07-22,4.0103679168567465
临沂市,07-22,4.312855920039517
临沧市,07-22,0.7474093509517733
临高县,07-22,1.5899596984448219
丹东市,07-22,4.503064085091993
丽水市,07-22,2.5219672422513963
丽江市,07-22,1.433471254955847
乌兰察布市,07-22,5.47309338514479
乌海市,07-22,5.677242606385765
乌鲁木齐市,07-22,4.038403601108677
乐东黎族自治县,07-22,1.027264787138102
乐山市,07-22,2.4194169590192964
九江市,07-22,3.2970011538947563
云浮市,07-22,1.3131648454088778
五家渠市,07-22,5.145697867707641
五指山市,07-22,0.9360947128244685
亳州市,07-22,4.174485530189251
仙桃市,07-22,4.2925885408447995
伊春市,07-22,4.556888748058847
伊犁哈萨克自治州,07-22,3.6960162460992136
佛山市,07-22,1.5399678323271402
佳木斯市,07-22,4.578298343542682
保亭黎族苗族自治县,07-22,0.9910234994991819
保定市,07-22,4.240069584329371
保山市,07-22,0.9269060881006784
信阳市,07-22,4.260164780908239
儋州市,07-22,1.8315190031281532
克孜勒苏柯尔克孜自治州,07-22,3.9446382488878724
克拉玛依市,07-22,4.922598532485937
六安市,07-22,3.8791591498746625
六盘水市,07-22,1.7830318310826159
兰州市,07-22,4.703461481556319
兴安盟,07-22,5.189618180271286
内江市,07-22,3.0070531017880957
凉山彝族自治州,07-22,1.9513097464920273
包头市,07-22,5.818470393469885
北京市,07-22,4.22617298620834
北屯市,07-22,4.655032023109597
北海市,07-22,1.8849782317504093
十堰市,07-22,3.6021016725159565
南京市,07-22,4.05927710336511
南充市,07-22,3.450252385143768
南宁市,07-22,1.472808413394802
南平市,07-22,2.421714483025922
南昌市,07-22,3.4139590457614055
南通市,07-22,3.958383266368221
南阳市,07-22,3.947350963324754
博尔塔拉蒙古自治州,07-22,3.5539568296365656
厦门市,07-22,1.6500921997597235
双河市,07-22,4.1350817165968445
双鸭山市,07-22,4.834942298525593
可克达拉市,07-22,3.84004567090009
台州市,07-22,2.694962377963035
台湾省,07-22,1.034325213758554
合肥市,07-22,4.232111117426264
吉安市,07-22,2.921427889367997
吉林市,07-22,4.8978597035753095
吐鲁番市,07-22,4.608780648016938
吕梁市,07-22,4.365309166489062
吴忠市,07-22,4.801599272934196
周口市,07-22,4.368870594827517
呼伦贝尔市,07-22,5.040579208126343
呼和浩特市,07-22,5.01688435554836
和田地区,07-22,4.163068513970817
咸宁市,07-22,3.605157136517919
咸阳市,07-22,4.28475291823237
哈密市,07-22,4.733016264160182
哈尔滨市,07-22,4.6735083391453145
唐山市,07-22,4.6112869421503095
商丘市,07-22,4.221312914271868
商洛市,07-22,3.73202049454337
喀什地区,07-22,4.410046761347116
嘉兴市,07-22,3.723692044194509
嘉峪关市,07-22,5.163614768490236
四平市,07-22,4.9444117507055045
固原市,07-22,4.429116454979307
图木舒克市,07-22,4.439603002801659
塔城地区,07-22,4.201693963227821
大兴安岭地区,07-22,5.323120868534085
大同市,07-22,4.447874736972448
大庆市,07-22,4.8360727591071315
大理白族自治州,07-22,1.2491762509331368
大连市,07-22,3.954191343476931
天水市,07-22,4.1991031037025355
天津市,07-22,4.372766967831497
天门市,07-22,4.082169418652621
太原市,07-22,4.066888430553484
威海市,07-22,4.0539839067265815
娄底市,07-22,3.0442091157052498
孝感市,07-22,4.06587453257152
宁德市,07-22,2.320343769744006
宁波市,07-22,2.974768702456426
安庆市,07-22,3.7106796882351203
安康市,07-22,3.2456697491278756
安阳市,07-22,3.9242587414500383
安顺市,07-22,1.898788518341847
定安县,07-22,1.3598402571949229
定西市,07-22,4.5218740673286115
宜宾市,07-22,2.67489305241638
宜昌市,07-22,3.2526142449974405
宜春市,07-22,3.0007781792174653
宝鸡市,07-22,3.886368607344666
宣城市,07-22,3.6379240431337108
宿州市,07-22,4.259993094891832
宿迁市,07-22,4.701276772011749
屯昌县,07-22,1.3721057453231498
山南市,07-22,1.6298367533960425
岳阳市,07-22,3.7778113796215744
崇左市,07-22,1.4838183645775573
巴中市,07-22,3.1585868984403387
巴彦淖尔市,07-22,5.782495010156977
巴音郭楞蒙古自治州,07-22,4.301063356390317
常州市,07-22,4.09347663613393
常德市,07-22,3.458821730832542
平凉市,07-22,4.339348039100626
平顶山市,07-22,4.092120323429857
广元市,07-22,2.960201616472723
广安市,07-22,3.5196566066926596
广州市,07-22,1.4202427075309696
庆阳市,07-22,4.445801026775533
廊坊市,07-22,4.36386229430219
延安市,07-22,4.390697613100577
延边朝鲜族自治州,07-22,5.062009367854013
开封市,07-22,4.20362048302505
张家口市,07-22,4.940883304751588
张家界市,07-22,2.954021109591775
张掖市,07-22,4.8616693053083395
徐州市,07-22,4.225409067530541
德宏傣族景颇族自治州,07-22,0.7909643573592654
德州市,07-22,4.134492408054716
德阳市,07-22,2.636336585265115
忻州市,07-22,4.3336744028836645
怀化市,07-22,2.862780507095083
怒江傈僳族自治州,07-22,1.4048685562590075
恩施土家族苗族自治州,07-22,2.484445274956208
惠州市,07-22,1.3001282458761518
成都市,07-22,2.6532545983486666
扬州市,07-22,4.52670062299752
承德市,07-22,5.287540070544115
抚州市,07-22,3.0002093689749203
抚顺市,07-22,5.018248122257016
拉萨市,07-22,2.485446963541023
揭阳市,07-22,1.3780945096776818
攀枝花市,07-22,1.3315727600428722
文山壮族苗族自治州,07-22,1.1565935976876736
文昌市,07-22,1.3429623623667155
新乡市,07-22,3.8198924428705836
新余市,07-22,3.179235669329222
新星市,07-22,5.5304781579224755
无锡市,07-22,4.106187756161103
日喀则市,07-22,2.2074972773081645
日照市,07-22,4.332383966538712
昆明市,07-22,1.2933656168945817
昆玉市,07-22,4.533337939080118
昌吉回族自治州,07-22,4.368475811228254
昌江黎族自治县,07-22,1.5971490580772685
昌都市,07-22,2.8849885113944356
昭通市,07-22,2.4131427933890346
晋中市,07-22,4.124567663478929
晋城市,07-22,3.9483223193718056
普洱市,07-22,0.714408243934728
景德镇市,07-22,3.3893510874884862
曲靖市,07-22,1.5428921567493912
朔州市,07-22,4.546988173734983
朝阳市,07-22,5.132309237448858
本溪市,07-22,4.763772473018597
来宾市,07-22,1.4465546387829342
杭州市,07-22,3.4874840235555227
松原市,07-22,5.020575259634295
林芝市,07-22,1.9187589724434408
果洛藏族自治州,07-22,4.4479363860099905
枣庄市,07-22,4.22535243825768
柳州市,07-22,1.6180448945195236
株洲市,07-22,3.2595010748633833
桂林市,07-22,1.620466676273699
梅州市,07-22,1.4501902935112658
梧州市,07-22,1.3134842025616595
楚雄彝族自治州,07-22,1.192519144284029
榆林市,07-22,4.510131706288966
武威市,07-22,5.22914730566801
武汉市,07-22,4.001753797631294
毕节市,07-22,2.322069525845615
永州市,07-22,2.40343543078871
汉中市,07-22,3.142979760150972
汕头市,07-22,1.451435719487454
汕尾市,07-22,1.3836548955937313
江门市,07-22,1.5276721456602629
池州市,07-22,3.78749631529221
沈阳市,07-22,4.963028455819737
沧州市,07-22,4.366629983535345
河池市,07-22,1.4353766088452062
河源市,07-22,1.500759742694611
泉州市,07-22,1.6934884737564284
泰安市,07-22,4.211948349347019
泰州市,07-22,4.351097170510348
泸州市,07-22,2.7716422096494417
洛阳市,07-22,3.7827216567235866
济南市,07-22,4.278638970916342
济宁市,07-22,4.087282038727666
济源市,07-22,3.5552862867851016
海东市,07-22,4.566362458598371
海北藏族自治州,07-22,5.374472535478081
海南藏族自治州,07-22,4.838044233930695
海口市,07-22,1.2675923301755927
海西蒙古族藏族自治州,07-22,4.996076732334756
淄博市,07-22,4.50838224862555
淮北市,07-22,4.204281851823983
淮南市,07-22,4.22514214577183
淮安市,07-22,4.701331681195123
深圳市,07-22,1.4701835801589638
清远市,07-22,1.3355778966664185
温州市,07-22,2.416522632842548
渭南市,07-22,4.264855701260551
湖州市,07-22,3.6026308038056176
湘潭市,07-22,4.134116078555052
湘西土家族苗族自治州,07-22,2.8077661476780866
湛江市,07-22,1.560421670528622
滁州市,07-22,4.390092254812293
滨州市,07-22,4.354853202483795
漯河市,07-22,4.39430556160542
漳州市,07-22,1.3967536355993775
潍坊市,07-22,4.486603145285783
潜江市,07-22,4.192309375812084
潮州市,07-22,1.2582952073189002
澄迈县,07-22,1.3900590320519992
濮阳市,07-22,4.062604800056829
烟台市,07-22,4.174078771848788
焦作市,07-22,3.87196737185978
牡丹江市,07-22,5.121191664896375
玉林市,07-22,1.3877663088510033
玉树藏族自治州,07-22,4.318318004234107
玉溪市,07-22,0.9088612674884825
珠海市,07-22,1.5503358675348533
琼中黎族苗族自治县,07-22,1.2811453773340913
琼海市,07-22,1.3412091651728342
甘南藏族自治州,07-22,4.499997653940371
甘孜藏族自治州,07-22,2.683019631619764
白城市,07-22,5.05297657742351
白山市,07-22,5.001921281541045
白杨市,07-22,4.038805896931711
白沙黎族自治县,07-22,1.4653714526277086
白银市,07-22,4.609265043387758
百色市,07-22,1.3824638386234853
益阳市,07-22,3.4298596538713113
盐城市,07-22,4.364690088712167
盘锦市,07-22,4.531501199495676
眉山市,07-22,2.6108394256638174
石嘴山市,07-22,5.058016186639424
石家庄市,07-22,4.195424470273764
石河子市,07-22,4.636889002421107
神农架林区,07-22,3.116853612926986
福州市,07-22,2.0572683642758607
秦皇岛市,07-22,4.5991862906189285
红河哈尼族彝族自治州,07-22,0.8394031197915425
绍兴市,07-22,3.4990201335900535
绥化市,07-22,4.956866057864354
绵阳市,07-22,2.857183205110576
聊城市,07-22,4.06174146396373
肇庆市,07-22,1.3026136287576446
胡杨河市,07-22,4.857472279848625
自贡市,07-22,2.966305006851059
舟山市,07-22,2.709220356682601
芜湖市,07-22,3.9239860560080593
苏州市,07-22,3.91769652100767
茂名市,07-22,1.3217346472607967
荆州市,07-22,3.9773159228856616
荆门市,07-22,3.903290374669866
莆田市,07-22,1.8670494209820478
菏泽市,07-22,4.036450343104306
萍乡市,07-22,3.1068021204848044
营口市,07-22,4.481400821218273
葫芦岛市,07-22,4.712239064003078
蚌埠市,07-22,4.452136228652443
衡水市,07-22,4.090990810365942
衡阳市,07-22,3.7117780961507716
衢州市,07-22,3.0916647857009125
襄阳市,07-22,3.8962417714520434
西双版纳傣族自治州,07-22,0.6466303009980127
西宁市,07-22,4.915867753508625
西安市,07-22,4.2484002835619155
许昌市,07-22,4.096836427949797
贵港市,07-22,1.3600083665124514
贵阳市,07-22,2.3402980668335878
贺州市,07-22,1.2955714951416706
资阳市,07-22,3.142364145626472
赣州市,07-22,2.2333473124087493
赤峰市,07-22,5.46908318980476
辽源市,07-22,4.883179755352369
辽阳市,07-22,4.803835305706822
达州市,07-22,3.139816772672886
运城市,07-22,4.061898177124706
连云港市,07-22,4.435383188651018
迪庆藏族自治州,07-22,1.6431758087313177
通化市,07-22,4.848859191848569
通辽市,07-22,5.06120318628222
遂宁市,07-22,3.3903316915546213
遵义市,07-22,2.3754429198490388
邢台市,07-22,3.922217994028812
那曲市,07-22,3.607950879582107
邯郸市,07-22,3.908189478630523
邵阳市,07-22,2.5111519174732035
郑州市,07-22,3.951911885530055
郴州市,07-22,2.495183978207042
鄂尔多斯市,07-22,5.071515096364252
鄂州市,07-22,3.776086402471824
酒泉市,07-22,5.075206334054091
重庆市,07-22,2.7250254527596307
金华市,07-22,2.9928640732508307
金昌市,07-22,5.1990196357395755
钦州市,07-22,1.6402387002283065
铁岭市,07-22,4.870402563224033
铁门关市,07-22,3.9524527627092034
铜仁市,07-22,2.538463831938089
铜川市,07-22,4.063838923712145
铜陵市,07-22,3.9256182306351213
银川市,07-22,5.262563346153639
锡林郭勒盟,07-22,5.945086918764829
锦州市,07-22,4.769779608579831
镇江市,07-22,4.203458880443514
长春市,07-22,4.844800580397511
长沙市,07-22,3.7434453265684557
长治市,07-22,4.173567717746023
阜新市,07-22,4.968723629674343
阜阳市,07-22,4.34791242823237
防城港市,07-22,1.6733362320781997
阳江市,07-22,1.3320472646011394
阳泉市,07-22,4.140468373943477
阿克苏地区,07-22,4.17550625633862
阿勒泰地区,07-22,4.67335084363601
阿坝藏族羌族自治州,07-22,3.333943541119102
阿拉善盟,07-22,5.620894098915787
阿拉尔市,07-22,4.45872897387768
阿里地区,07-22,3.7773691775559004
陇南市,07-22,3.6380568259793287
陵水黎族自治县,07-22,1.0997518521743084
随州市,07-22,4.099138032044689
雅安市,07-22,2.55955912043486
青岛市,07-22,4.102762931480625
鞍山市,07-22,4.679076247524339
韶关市,07-22,1.6014583207515007
香港特别行政区,07-22,1.557330789525922
马鞍山市,07-22,4.055136483536753
驻马店市,07-22,4.400046236819972
鸡西市,07-22,4.786706127394942
鹤壁市,07-22,3.8968941376727644
鹤岗市,07-22,4.549279999995325
鹰潭市,07-22,3.2998324130244927
黄冈市,07-22,3.6199014337948485
黄南藏族自治州,07-22,4.744091344568459
黄山市,07-22,3.2922082100977974
黄石市,07-22,3.4774029952544288
黑河市,07-22,4.6182015369683285
黔东南苗族侗族自治州,07-22,2.2845453359153325
黔南布依族苗族自治州,07-22,1.8717356709130126
黔西南布依族苗族自治州,07-22,1.4835647897505657
齐齐哈尔市,07-22,4.882580368951876
龙岩市,07-22,1.739878278226676
七台河市,07-23,4.972113564547837
万宁市,07-23,1.1991177229000973
三亚市,07-23,1.075853181936804
三明市,07-23,2.1785334919382016
三门峡市,07-23,4.032269725737267
上海市,07-23,3.4128985289396923
上饶市,07-23,3.044674571349751
东方市,07-23,1.51845285735694
东莞市,07-23,1.5721283756920201
东营市,07-23,4.322678368952121
中卫市,07-23,4.8618430996437265
中山市,07-23,1.5785571748858984
临夏回族自治州,07-23,4.60140688755034
临汾市,07-23,4.011558784575098
临沂市,07-23,4.407337089254674
临沧市,07-23,0.7446377217379656
临高县,07-23,1.6045771388813737
丹东市,07-23,4.590293528194983
丽水市,07-23,2.447283213875348
丽江市,07-23,1.4287113530911184
乌兰察布市,07-23,5.458189172575371
乌海市,07-23,5.645045822667028
乌鲁木齐市,07-23,4.082970928799442
乐东黎族自治县,07-23,1.027264787138102
乐山市,07-23,2.3750017645053307
九江市,07-23,3.2733673856396597
云浮市,07-23,1.2870034950739422
五家渠市,07-23,5.2153833931737275
五指山市,07-23,0.9360947128244685
亳州市,07-23,4.1451895852427185
仙桃市,07-23,4.236174788474987
伊春市,07-23,4.586766843409811
伊犁哈萨克自治州,07-23,3.765556592117154
佛山市,07-23,1.5399678323271402
佳木斯市,07-23,4.6131055116127575
保亭黎族苗族自治县,07-23,0.9910234994991819
保定市,07-23,4.292932196277049
保山市,07-23,0.9217567642512379
信阳市,07-23,4.2498531527918475
儋州市,07-23,1.8456658517271016
克孜勒苏柯尔克孜自治州,07-23,4.015936314337549
克拉玛依市,07-23,4.953940705155289
六安市,07-23,3.7998896848735293
六盘水市,07-23,1.7799150142024491
兰州市,07-23,4.695930606741958
兴安盟,07-23,5.189618180271286
内江市,07-23,3.0325047210923772
凉山彝族自治州,07-23,1.891937081316999
包头市,07-23,5.7931791863603515
北京市,07-23,4.265922949493135
北屯市,07-23,4.655032023109597
北海市,07-23,1.8741725152259137
十堰市,07-23,3.6022945225448137
南京市,07-23,4.053675063661841
南充市,07-23,3.450252385143768
南宁市,07-23,1.4711527855392876
南平市,07-23,2.3588416659925726
南昌市,07-23,3.394851601376011
南通市,07-23,3.949378747109092
南阳市,07-23,3.9561827090552972
博尔塔拉蒙古自治州,07-23,3.6547797555816923
厦门市,07-23,1.638705060495439
双河市,07-23,4.138594198158365
双鸭山市,07-23,4.866258175995743
可克达拉市,07-23,3.920749408388745
台州市,07-23,2.6549788555735807
台湾省,07-23,1.033306190005274
合肥市,07-23,4.209765311515982
吉安市,07-23,2.8726212536088718
吉林市,07-23,5.09115158834539
吐鲁番市,07-23,4.524586271802387
吕梁市,07-23,4.37205858505995
吴忠市,07-23,4.784003347384576
周口市,07-23,4.368870594827517
呼伦贝尔市,07-23,5.040579208126343
呼和浩特市,07-23,5.01688435554836
和田地区,07-23,4.164373526099629
咸宁市,07-23,3.5393528088767092
咸阳市,07-23,4.420721026106006
哈密市,07-23,4.659356560132912
哈尔滨市,07-23,4.780283872818136
唐山市,07-23,4.716347922229588
商丘市,07-23,4.2695756434920655
商洛市,07-23,3.7857465349538475
喀什地区,07-23,4.481810994515584
嘉兴市,07-23,3.7174800651024036
嘉峪关市,07-23,5.086636227068359
四平市,07-23,5.113079216425731
固原市,07-23,4.429116454979307
图木舒克市,07-23,4.439603002801659
塔城地区,07-23,4.191927789942442
大兴安岭地区,07-23,5.208982365809198
大同市,07-23,4.500207371495366
大庆市,07-23,4.819614813897452
大理白族自治州,07-23,1.2491762509331368
大连市,07-23,4.068962821790185
天水市,07-23,4.200345029647564
天津市,07-23,4.436292885672817
天门市,07-23,4.070469804862614
太原市,07-23,4.126466285344496
威海市,07-23,4.181272498606362
娄底市,07-23,3.0464142318952145
孝感市,07-23,4.0533254567218
宁德市,07-23,2.1728615722571525
宁波市,07-23,2.9103110481911485
安庆市,07-23,3.6487831540596742
安康市,07-23,3.2456697491278756
安阳市,07-23,3.9393388035452594
安顺市,07-23,1.819712035373284
定安县,07-23,1.368210470503657
定西市,07-23,4.5151621519287275
宜宾市,07-23,2.651800393489888
宜昌市,07-23,3.243578439393062
宜春市,07-23,2.996172088235675
宝鸡市,07-23,3.8955250358968874
宣城市,07-23,3.625385656566086
宿州市,07-23,4.259993094891832
宿迁市,07-23,4.701276772011749
屯昌县,07-23,1.3953291309009763
山南市,07-23,1.62936292227105
岳阳市,07-23,3.7894487417462295
崇左市,07-23,1.460773928550011
