region_name,date,temp_mean_anomaly_threshold
宜春市,06-24,1.70693059508656
宝鸡市,06-24,3.0970099440125023
宣城市,06-24,2.444531582021571
宿州市,06-24,3.3027918950242428
宿迁市,06-24,2.775650428305561
屯昌县,06-24,1.8471117749307608
山南市,06-24,1.0429146698663645
岳阳市,06-24,2.037148369154393
崇左市,06-24,1.6725115222254525
巴中市,06-24,1.9322925441676524
巴彦淖尔市,06-24,4.176166952733662
巴音郭楞蒙古自治州,06-24,2.616674662242225
常州市,06-24,2.517010140578509
常德市,06-24,2.371261692168707
平凉市,06-24,3.263925759684305
平顶山市,06-24,3.6599051360555204
广元市,06-24,2.0634176787348864
广安市,06-24,2.1751971244728456
广州市,06-24,1.43254078161313
庆阳市,06-24,3.873827304112352
廊坊市,06-24,3.702056978432571
延安市,06-24,3.6581979933422577
延边朝鲜族自治州,06-24,2.2002719631205463
开封市,06-24,3.9112878435346743
张家口市,06-24,3.0021206380645324
张家界市,06-24,2.0750331338406354
张掖市,06-24,2.8346177485046473
徐州市,06-24,3.197654364850594
德宏傣族景颇族自治州,06-24,0.9142822947842927
德州市,06-24,3.76572179862451
德阳市,06-24,2.171939531976392
忻州市,06-24,3.0253880317894737
怀化市,06-24,1.763211998872097
怒江傈僳族自治州,06-24,0.8682422898232542
恩施土家族苗族自治州,06-24,1.8804157610935373
惠州市,06-24,1.405393071033672
成都市,06-24,2.0335271279481235
扬州市,06-24,2.4365739530584856
承德市,06-24,2.7061937823986844
抚州市,06-24,1.680861086115376
抚顺市,06-24,2.366235507905989
拉萨市,06-24,1.632676113464395
揭阳市,06-24,1.4515924633928865
攀枝花市,06-24,1.9952674165065751
文山壮族苗族自治州,06-24,1.865086666914231
文昌市,06-24,1.4761608995376951
新乡市,06-24,3.8843739618911752
新余市,06-24,1.7529478737645132
新星市,06-24,3.569206542169424
无锡市,06-24,2.4526259257732326
日喀则市,06-24,1.880536389892301
日照市,06-24,2.3495905884175854
昆明市,06-24,1.6474644473322546
昆玉市,06-24,3.766008459148347
昌吉回族自治州,06-24,4.5459772256066255
昌江黎族自治县,06-24,2.1503208407021894
昌都市,06-24,1.7823376275743752
昭通市,06-24,1.9522364054435999
晋中市,06-24,3.139754660842532
晋城市,06-24,3.3533553537521157
普洱市,06-24,1.4939839150972436
景德镇市,06-24,1.7942247410124723
曲靖市,06-24,1.7674238307868415
朔州市,06-24,2.990458481011068
朝阳市,06-24,3.2839522013013696
本溪市,06-24,1.8795757052539697
来宾市,06-24,1.5052604530023317
杭州市,06-24,2.2515632860038775
松原市,06-24,3.5968490873723127
林芝市,06-24,0.9005593634008722
果洛藏族自治州,06-24,1.9342543532444032
枣庄市,06-24,3.037615974094592
柳州市,06-24,1.373720486883889
株洲市,06-24,1.6499056618858545
桂林市,06-24,1.353990678278763
梅州市,06-24,1.337778202275273
梧州市,06-24,1.4260893740854812
楚雄彝族自治州,06-24,1.8973832471015077
榆林市,06-24,3.9542770992534937
武威市,06-24,3.694045302556023
武汉市,06-24,2.179268771639369
毕节市,06-24,1.8948398583367438
永州市,06-24,1.4116876772445361
汉中市,06-24,2.211052593612626
汕头市,06-24,1.3373231334134994
汕尾市,06-24,1.2656461201652884
江门市,06-24,1.2933916309637372
池州市,06-24,2.146050450488779
沈阳市,06-24,2.784359370588916
沧州市,06-24,3.75641461468285
河池市,06-24,1.3738792108544484
河源市,06-24,1.4149351427289336
泉州市,06-24,1.3165964622277921
泰安市,06-24,3.1797127714745943
泰州市,06-24,2.580880157399471
泸州市,06-24,2.0134653076164324
洛阳市,06-24,3.7475946044822566
济南市,06-24,3.3192977591310253
济宁市,06-24,3.187637915359436
济源市,06-24,3.9481922719292606
海东市,06-24,2.498980746169036
海北藏族自治州,06-24,1.8159035677811228
海南藏族自治州,06-24,2.0825669732461645
海口市,06-24,1.579866899082329
海西蒙古族藏族自治州,06-24,2.0333580777296603
淄博市,06-24,3.0950068327663702
淮北市,06-24,3.37902072935993
淮南市,06-24,2.7342607012905003
淮安市,06-24,2.530832062482075
深圳市,06-24,1.2100957361760558
清远市,06-24,1.3044664526883698
温州市,06-24,2.0727782826232892
渭南市,06-24,4.360938614641405
湖州市,06-24,2.7084703599831337
湘潭市,06-24,1.9180900086074497
湘西土家族苗族自治州,06-24,1.7917826365898375
湛江市,06-24,1.7235905374012586
滁州市,06-24,2.6148258160069324
滨州市,06-24,3.549176335763143
漯河市,06-24,3.9209187141018744
漳州市,06-24,1.3402871031557717
潍坊市,06-24,2.799761543718462
潜江市,06-24,2.6955240128016937
潮州市,06-24,1.3095692688414673
澄迈县,06-24,1.8358677118544222
濮阳市,06-24,3.9540042029431257
烟台市,06-24,1.76858488722989
焦作市,06-24,3.9505872891986615
牡丹江市,06-24,2.8208686125491376
玉林市,06-24,1.4400844223026847
玉树藏族自治州,06-24,1.8550196927923523
玉溪市,06-24,1.5975319188767503
珠海市,06-24,1.0770185977289009
琼中黎族苗族自治县,06-24,1.6681102763701818
琼海市,06-24,1.6363118903268683
甘南藏族自治州,06-24,1.8857526541623155
甘孜藏族自治州,06-24,1.6776165996106436
白城市,06-24,3.5633538006487004
白山市,06-24,2.012966250780561
白杨市,06-24,4.037725937463472
白沙黎族自治县,06-24,1.83192812409022
白银市,06-24,3.6178610536331823
百色市,06-24,1.8173439151159594
益阳市,06-24,2.219497404167852
盐城市,06-24,2.1897377257261676
盘锦市,06-24,1.8282619665839428
眉山市,06-24,2.111584734603555
石嘴山市,06-24,4.047836980713609
石家庄市,06-24,4.043316545747286
石河子市,06-24,4.215467463856839
神农架林区,06-24,2.2086070916149287
福州市,06-24,1.6992923337303538
秦皇岛市,06-24,2.290430032997632
红河哈尼族彝族自治州,06-24,1.5627694682828486
绍兴市,06-24,2.636277335466639
绥化市,06-24,3.8831304680596537
绵阳市,06-24,1.7636817790015187
聊城市,06-24,3.9263155302292576
肇庆市,06-24,1.4207475472880082
胡杨河市,06-24,4.758044431827689
自贡市,06-24,2.1047401279842237
舟山市,06-24,0.8137484557344705
芜湖市,06-24,2.5690701318158955
苏州市,06-24,2.56806197639329
茂名市,06-24,1.3185211428011496
荆州市,06-24,2.4852070871223977
荆门市,06-24,2.3579191996511586
莆田市,06-24,1.4413165546367552
菏泽市,06-24,3.6344929577713625
萍乡市,06-24,1.7993017594256844
营口市,06-24,1.6610217009863724
葫芦岛市,06-24,2.1847075127969338
蚌埠市,06-24,2.9016847562934487
衡水市,06-24,4.099242495854967
衡阳市,06-24,1.6728976299087333
衢州市,06-24,1.8505433758396266
襄阳市,06-24,2.767245208145745
西双版纳傣族自治州,06-24,1.8721796022458421
西宁市,06-24,2.1340935081491375
西安市,06-24,3.3559343352177984
许昌市,06-24,4.078083416784694
贵港市,06-24,1.5142639456792286
贵阳市,06-24,1.8179184415909375
贺州市,06-24,1.3205515096981268
资阳市,06-24,2.25984850279228
赣州市,06-24,1.2781401181547127
赤峰市,06-24,3.6386564545876467
辽源市,06-24,2.8792332163317043
辽阳市,06-24,2.317719662007885
达州市,06-24,2.0764187524137636
运城市,06-24,4.097983868233594
连云港市,06-24,2.6359812538018876
迪庆藏族自治州,06-24,1.2047871764508646
通化市,06-24,2.2670604833805528
通辽市,06-24,3.42435882869653
遂宁市,06-24,2.1273989981019747
遵义市,06-24,1.6743897650116417
邢台市,06-24,4.095721327779085
那曲市,06-24,2.3464041191736262
邯郸市,06-24,4.025506736491444
邵阳市,06-24,1.6797007551904979
郑州市,06-24,4.01400149166008
郴州市,06-24,1.441783345779275
鄂尔多斯市,06-24,4.1964781717169135
鄂州市,06-24,2.1341369613956664
酒泉市,06-24,3.2752029598232317
重庆市,06-24,2.000663614081541
金华市,06-24,2.2053276889080546
金昌市,06-24,3.814610608112988
钦州市,06-24,1.4728584102949926
铁岭市,06-24,2.9914286274422413
铁门关市,06-24,3.1848678752906445
铜仁市,06-24,1.7826909591015876
铜川市,06-24,4.268469885141157
铜陵市,06-24,2.3555264407703986
银川市,06-24,3.9719986863358656
锡林郭勒盟,06-24,3.998728818332627
锦州市,06-24,2.0653058172300036
镇江市,06-24,2.5997163631878952
长春市,06-24,3.4061156192678155
长沙市,06-24,1.8803828556901787
长治市,06-24,3.0309764078436032
阜新市,06-24,2.8301137403997503
阜阳市,06-24,3.019031809796316
防城港市,06-24,1.624462580243367
阳江市,06-24,1.2973913310687455
阳泉市,06-24,3.1560084362869056
阿克苏地区,06-24,3.2254235520839853
阿勒泰地区,06-24,4.749338377921854
阿坝藏族羌族自治州,06-24,1.6739613250299403
阿拉善盟,06-24,4.0742885273726595
阿拉尔市,06-24,3.692201432656841
阿里地区,06-24,2.5953800284991124
陇南市,06-24,1.9426155074532419
陵水黎族自治县,06-24,1.3579770268730915
随州市,06-24,2.1924461762737932
雅安市,06-24,1.5443002266380992
青岛市,06-24,1.7368663086971692
鞍山市,06-24,1.7238814818262505
韶关市,06-24,1.269386084726832
香港特别行政区,06-24,1.144526769325104
马鞍山市,06-24,2.4966678894279037
驻马店市,06-24,3.1187641615060704
鸡西市,06-24,2.8067242772375827
鹤壁市,06-24,4.0262645058323745
鹤岗市,06-24,3.969376636836167
鹰潭市,06-24,1.8580623076834508
黄冈市,06-24,1.9705705873219663
黄南藏族自治州,06-24,2.0062968890816966
黄山市,06-24,1.9844125311024672
黄石市,06-24,2.091534445533136
黑河市,06-24,4.249349446463581
黔东南苗族侗族自治州,06-24,1.543451550267828
黔南布依族苗族自治州,06-24,1.4038530313283955
黔西南布依族苗族自治州,06-24,1.8851517536650435
齐齐哈尔市,06-24,4.107702085334014
龙岩市,06-24,1.2985304229990255
七台河市,06-25,3.650960995315275
万宁市,06-25,1.4818666107276783
三亚市,06-25,1.1765918949192813
三明市,06-25,1.5460571165317014
三门峡市,06-25,3.5276910588794963
上海市,06-25,2.4368345004792675
上饶市,06-25,1.7941232112920478
东方市,06-25,1.9216208471653977
东莞市,06-25,1.4197389733304118
东营市,06-25,3.0005144682597527
中卫市,06-25,4.046598248838672
中山市,06-25,1.3141067760941472
临夏回族自治州,06-25,2.7907542944947323
临汾市,06-25,3.61383455035557
临沂市,06-25,2.937200476580265
临沧市,06-25,1.1515687354468505
临高县,06-25,2.1042812427839226
丹东市,06-25,1.2869573558631744
丽水市,06-25,2.26168524175571
丽江市,06-25,1.9660185292152352
乌兰察布市,06-25,3.612177688215146
乌海市,06-25,4.2723403097084445
乌鲁木齐市,06-25,4.010828363481845
乐东黎族自治县,06-25,1.3485922558693337
乐山市,06-25,1.974098219781219
九江市,06-25,1.8321781332746836
云浮市,06-25,1.4642310440782684
五家渠市,06-25,5.156688307220797
五指山市,06-25,1.3794948615798084
亳州市,06-25,3.240031982362854
仙桃市,06-25,2.568921140889926
伊春市,06-25,3.6937583559559846
伊犁哈萨克自治州,06-25,2.6552957791527003
佛山市,06-25,1.5666343148444852
佳木斯市,06-25,4.045470376479389
保亭黎族苗族自治县,06-25,1.3216628657087874
保定市,06-25,3.854920012578421
保山市,06-25,0.9977012722963655
信阳市,06-25,2.65658714342113
儋州市,06-25,2.245511137853942
克孜勒苏柯尔克孜自治州,06-25,2.632537816583829
克拉玛依市,06-25,4.981961179788984
六安市,06-25,2.72555152828091
六盘水市,06-25,1.6727377642151071
兰州市,06-25,3.270438112101628
兴安盟,06-25,3.6763128366339495
内江市,06-25,2.091515501830229
凉山彝族自治州,06-25,1.6304534503229644
包头市,06-25,4.153357486323952
北京市,06-25,3.4319648718392384
北屯市,06-25,5.153666986385698
北海市,06-25,1.4712066001255857
十堰市,06-25,3.1401861689013573
南京市,06-25,2.6494912834503124
南充市,06-25,2.018180075365829
南宁市,06-25,1.7067131784105531
南平市,06-25,1.8119125014524233
南昌市,06-25,1.9017513647491604
南通市,06-25,2.1409540814451677
南阳市,06-25,3.1372415035150785
博尔塔拉蒙古自治州,06-25,3.4135143230452805
厦门市,06-25,1.3335781004223635
双河市,06-25,4.336724894632644
双鸭山市,06-25,3.846693226509205
可克达拉市,06-25,3.769640378887246
台州市,06-25,2.3377982123168386
台湾省,06-25,1.0073372808920278
合肥市,06-25,2.5831127943330006
吉安市,06-25,1.6452302725465797
吉林市,06-25,2.7936824988901776
吐鲁番市,06-25,3.7333957322921094
吕梁市,06-25,3.251059230650563
吴忠市,06-25,4.080892144123718
周口市,06-25,3.6294026088436238
呼伦贝尔市,06-25,4.035064662855817
呼和浩特市,06-25,3.8529537241825884
和田地区,06-25,2.9602284056621984
咸宁市,06-25,2.2299368790117766
咸阳市,06-25,4.269921133361151
哈密市,06-25,3.7673849505074077
哈尔滨市,06-25,3.490685026501128
唐山市,06-25,2.67783529194257
商丘市,06-25,3.6811761335094375
商洛市,06-25,3.1316100407278906
喀什地区,06-25,2.921513591805889
嘉兴市,06-25,2.99608481230049
嘉峪关市,06-25,3.525221203053689
四平市,06-25,3.353101330039213
固原市,06-25,2.993575094209405
图木舒克市,06-25,3.8752023120072243
塔城地区,06-25,4.232602360780274
大兴安岭地区,06-25,4.8380244811597795
大同市,06-25,3.0578967722939008
大庆市,06-25,3.6362019815991773
大理白族自治州,06-25,1.527317100488744
大连市,06-25,1.027972077944331
天水市,06-25,2.4702131606239783
天津市,06-25,3.2689625126268758
天门市,06-25,2.6141636054120165
太原市,06-25,3.315399668529518
威海市,06-25,1.2919015456517362
娄底市,06-25,1.9200777119476369
孝感市,06-25,2.3338331390568166
宁德市,06-25,2.122402965510376
宁波市,06-25,2.6008967670657714
安庆市,06-25,2.106885218840413
安康市,06-25,2.749844389483467
安阳市,06-25,3.866254800033338
安顺市,06-25,1.6515816510127663
定安县,06-25,1.749222802194423
定西市,06-25,2.3600279995094637
宜宾市,06-25,2.0030092280663805
宜昌市,06-25,2.3254804685633887
宜春市,06-25,1.7921826422109823
宝鸡市,06-25,3.0625650182945643
宣城市,06-25,2.609946810164604
宿州市,06-25,3.4803658742247237
宿迁市,06-25,2.961325703973825
屯昌县,06-25,1.8471117749307608
山南市,06-25,1.0786772824586293
岳阳市,06-25,2.10606622173289
崇左市,06-25,1.7190914809278626
巴中市,06-25,1.905806971382099
巴彦淖尔市,06-25,4.340934285964223
巴音郭楞蒙古自治州,06-25,2.686818105232665
常州市,06-25,2.774839846328797
常德市,06-25,2.5221282292495717
平凉市,06-25,3.275243510886334
平顶山市,06-25,3.6299705654499985
广元市,06-25,2.030313104846918
广安市,06-25,2.2490093310073505
广州市,06-25,1.5067600635766423
庆阳市,06-25,3.873827304112352
廊坊市,06-25,3.770266960326317
延安市,06-25,3.6581979933422577
延边朝鲜族自治州,06-25,2.1509917202912576
开封市,06-25,3.9079101137113237
张家口市,06-25,3.1028339714983044
张家界市,06-25,2.1023557509423254
张掖市,06-25,2.9055673961744932
徐州市,06-25,3.273655190526356
德宏傣族景颇族自治州,06-25,0.8727854512214409
德州市,06-25,3.8760047331401513
德阳市,06-25,2.163734080383243
忻州市,06-25,3.1166846625982703
怀化市,06-25,1.8176963358814202
怒江傈僳族自治州,06-25,0.8682422898232542
恩施土家族苗族自治州,06-25,1.8804157610935373
惠州市,06-25,1.4166510668929935
成都市,06-25,2.0113063337133177
扬州市,06-25,2.6555870661400816
承德市,06-25,2.787682417395112
抚州市,06-25,1.7377365090373509
抚顺市,06-25,2.366235507905989
拉萨市,06-25,1.6318880644477272
揭阳市,06-25,1.4661013180686417
攀枝花市,06-25,2.013250094805706
文山壮族苗族自治州,06-25,1.8761499450677555
文昌市,06-25,1.4810855030666392
新乡市,06-25,3.835249109200828
新余市,06-25,1.8006838263939267
新星市,06-25,3.6087794000492863
无锡市,06-25,2.608489102101967
日喀则市,06-25,1.880536389892301
日照市,06-25,2.3656802585311136
昆明市,06-25,1.6474644473322546
昆玉市,06-25,4.025949849706685
昌吉回族自治州,06-25,4.590138922614565
昌江黎族自治县,06-25,2.108053534177605
昌都市,06-25,1.84579625751085
昭通市,06-25,1.9700662104612057
晋中市,06-25,3.1778006226517657
晋城市,06-25,3.4778139667635037
普洱市,06-25,1.4880258423713462
景德镇市,06-25,1.8996556613820235
曲靖市,06-25,1.772012018143018
朔州市,06-25,3.1226324985647516
朝阳市,06-25,3.2845542927493354
本溪市,06-25,1.9013089768087406
来宾市,06-25,1.5338730047613156
杭州市,06-25,2.4120578361165497
松原市,06-25,3.5968490873723127
林芝市,06-25,0.9799306024746655
果洛藏族自治州,06-25,2.0073505368030493
枣庄市,06-25,3.1342922738025996
柳州市,06-25,1.4487714769109228
株洲市,06-25,1.7430596196401922
桂林市,06-25,1.3910855907666066
梅州市,06-25,1.4556533311954365
梧州市,06-25,1.4285263324380217
楚雄彝族自治州,06-25,1.8787329366651921
榆林市,06-25,3.9661851958782637
武威市,06-25,3.8711912889147926
武汉市,06-25,2.256118075246502
毕节市,06-25,1.9989007072783584
永州市,06-25,1.4946437210908954
汉中市,06-25,2.21044643343421
汕头市,06-25,1.3889392499682744
汕尾市,06-25,1.2806439648523802
江门市,06-25,1.3305681252808645
池州市,06-25,2.3366036980002347
沈阳市,06-25,2.8437409800753524
沧州市,06-25,3.8614848996810838
河池市,06-25,1.399852176780837
河源市,06-25,1.4207584727790363
泉州市,06-25,1.4176171914421984
泰安市,06-25,3.221276022371731
泰州市,06-25,2.722765819133666
泸州市,06-25,2.075767787376705
洛阳市,06-25,3.752037404688734
济南市,06-25,3.387917649000944
济宁市,06-25,3.2685051145280783
济源市,06-25,3.9728726187229157
海东市,06-25,2.5436324181782655
海北藏族自治州,06-25,1.8855425345384826
海南藏族自治州,06-25,2.0825669732461645
海口市,06-25,1.579866899082329
海西蒙古族藏族自治州,06-25,2.0333580777296603
淄博市,06-25,3.2072289329875168
淮北市,06-25,3.422561327006225
淮南市,06-25,2.9144760136426275
淮安市,06-25,2.6440827915648515
深圳市,06-25,1.2442020760105827
清远市,06-25,1.3505227703812357
温州市,06-25,2.2573416356793046
渭南市,06-25,4.396703037797497
湖州市,06-25,2.7959763349633233
湘潭市,06-25,2.00061006786142
湘西土家族苗族自治州,06-25,1.8282531920800185
湛江市,06-25,1.72783136812621
滁州市,06-25,2.7707498093527625
滨州市,06-25,3.5843750937145153
漯河市,06-25,3.9036310343286273
漳州市,06-25,1.4246650528732727
潍坊市,06-25,2.9447293319749734
潜江市,06-25,2.744679280356809
潮州市,06-25,1.3402541046769103
澄迈县,06-25,1.8358677118544222
濮阳市,06-25,3.9399942927949314
烟台市,06-25,1.872216402594678
焦作市,06-25,3.963073072391563
牡丹江市,06-25,2.793239656071879
玉林市,06-25,1.4806251038466258
玉树藏族自治州,06-25,1.8540790823692945
玉溪市,06-25,1.616094105676331
珠海市,06-25,1.118304274745459
琼中黎族苗族自治县,06-25,1.6681102763701818
琼海市,06-25,1.6509242581853956
甘南藏族自治州,06-25,1.9385058074129866
甘孜藏族自治州,06-25,1.7085222540005043
白城市,06-25,3.7410894112603668
白山市,06-25,2.020983609945431
白杨市,06-25,4.147175813559012
白沙黎族自治县,06-25,1.8223434466158468
白银市,06-25,3.630327564034279
百色市,06-25,1.850393651270563
益阳市,06-25,2.3444041863308476
盐城市,06-25,2.498108303903593
盘锦市,06-25,1.897932122637578
眉山市,06-25,2.107158155570272
石嘴山市,06-25,4.047836980713609
石家庄市,06-25,4.147841094987107
石河子市,06-25,4.311009395766888
神农架林区,06-25,2.268315998116524
福州市,06-25,1.7402379634447251
秦皇岛市,06-25,2.318136001515274
红河哈尼族彝族自治州,06-25,1.6195797311093365
绍兴市,06-25,2.8173062402614457
绥化市,06-25,3.8831304680596537
绵阳市,06-25,1.7636817790015187
聊城市,06-25,3.9276130313512354
肇庆市,06-25,1.4877598392281133
胡杨河市,06-25,4.811846411081008
自贡市,06-25,2.1047401279842237
舟山市,06-25,0.9499653422095153
芜湖市,06-25,2.613923098767945
苏州市,06-25,2.804327884012095
茂名市,06-25,1.3431083269314852
荆州市,06-25,2.5521611834240985
荆门市,06-25,2.4562790011114015
莆田市,06-25,1.5021225953522381
菏泽市,06-25,3.6597466902786975
萍乡市,06-25,1.8698956070698847
营口市,06-25,1.6858936125363455
葫芦岛市,06-25,2.286030130535009
蚌埠市,06-25,3.0683448663924957
衡水市,06-25,4.1366669954443855
衡阳市,06-25,1.7075762803928263
衢州市,06-25,1.9878685335104413
襄阳市,06-25,2.8925150852761323
西双版纳傣族自治州,06-25,1.8310266513537277
西宁市,06-25,2.1586111066947162
西安市,06-25,3.2885964954735885
许昌市,06-25,3.9214238300285436
贵港市,06-25,1.5297433938708156
贵阳市,06-25,1.8481953498996122
贺州市,06-25,1.3286437821785608
资阳市,06-25,2.2000897662679586
赣州市,06-25,1.3836086105955716
赤峰市,06-25,3.679473729846711
辽源市,06-25,2.8071992591388817
辽阳市,06-25,2.3275065945796563
达州市,06-25,2.0764187524137636
运城市,06-25,4.080999546954354
连云港市,06-25,2.739311713632772
迪庆藏族自治州,06-25,1.2047871764508646
通化市,06-25,2.355777155746213
通辽市,06-25,3.404280707284178
遂宁市,06-25,2.1349690822186185
遵义市,06-25,1.7870870787354844
邢台市,06-25,4.156876916122937
那曲市,06-25,2.3239758573350633
邯郸市,06-25,4.08811959710877
邵阳市,06-25,1.718528255976691
郑州市,06-25,4.011523690973436
郴州市,06-25,1.4611039473065979
鄂尔多斯市,06-25,4.226314940165682
鄂州市,06-25,2.2563528511456337
酒泉市,06-25,3.3077790528019624
重庆市,06-25,2.0627239230732712
金华市,06-25,2.3268424218830828
金昌市,06-25,3.908007626121697
钦州市,06-25,1.5649374791264246
铁岭市,06-25,2.9466121139026225
铁门关市,06-25,3.214236149796145
铜仁市,06-25,1.852042542307459
铜川市,06-25,4.268469885141157
铜陵市,06-25,2.54134610894093
银川市,06-25,3.9719986863358656
锡林郭勒盟,06-25,4.061416426336929
锦州市,06-25,2.152079639156242
镇江市,06-25,2.806812915685629
长春市,06-25,3.4061156192678155
长沙市,06-25,1.975577228129016
长治市,06-25,3.1730293769709466
阜新市,06-25,2.8410060282431013
阜阳市,06-25,3.11588200227426
防城港市,06-25,1.6489729268640836
阳江市,06-25,1.3077658337825602
阳泉市,06-25,3.2451518771439014
阿克苏地区,06-25,3.2748869031913044
阿勒泰地区,06-25,4.804292249751728
阿坝藏族羌族自治州,06-25,1.6926595556873496
阿拉善盟,06-25,4.10164197203233
阿拉尔市,06-25,3.7138815189034666
阿里地区,06-25,2.660261303312437
陇南市,06-25,1.9565029275327253
陵水黎族自治县,06-25,1.3579770268730915
随州市,06-25,2.334593386378579
雅安市,06-25,1.57937956402148
青岛市,06-25,1.8225306833184862
鞍山市,06-25,1.8459411419994525
韶关市,06-25,1.3248567598764431
香港特别行政区,06-25,1.202457972566934
马鞍山市,06-25,2.71208432383068
驻马店市,06-25,3.2958628947200146
鸡西市,06-25,2.8067242772375827
鹤壁市,06-25,4.051871118650716
鹤岗市,06-25,3.9663078664330356
鹰潭市,06-25,2.0192037892366392
黄冈市,06-25,2.0812691524532205
黄南藏族自治州,06-25,2.0616360255004564
黄山市,06-25,2.1292160652618515
黄石市,06-25,2.2560674406018975
黑河市,06-25,4.249349446463581
黔东南苗族侗族自治州,06-25,1.5494732405095388
黔南布依族苗族自治州,06-25,1.4541618176502282
黔西南布依族苗族自治州,06-25,1.9226776995619486
齐齐哈尔市,06-25,4.127129874036951
龙岩市,06-25,1.344118865263582
七台河市,06-26,3.650960995315275
万宁市,06-26,1.4828988927248563
三亚市,06-26,1.176414454173275
三明市,06-26,1.7063340778134175
三门峡市,06-26,3.5047821827886407
上海市,06-26,2.5952902641529434
上饶市,06-26,1.943498502337597
东方市,06-26,1.9056890747339437
东莞市,06-26,1.4352623177585182
东营市,06-26,3.1472589399972954
中卫市,06-26,4.046598248838672
中山市,06-26,1.3293130054279854
临夏回族自治州,06-26,2.8377112126214046
临汾市,06-26,3.574569372905471
临沂市,06-26,2.983863387872562
临沧市,06-26,1.1482240508353485
临高县,06-26,2.1042812427839226
丹东市,06-26,1.2907039453907225
丽水市,06-26,2.3622457526733363
丽江市,06-26,1.9218326730895048
乌兰察布市,06-26,3.694642381902056
乌海市,06-26,4.317828524957455
乌鲁木齐市,06-26,4.010828363481845
乐东黎族自治县,06-26,1.347160303540204
乐山市,06-26,1.974098219781219
九江市,06-26,2.0415116837140994
云浮市,06-26,1.4851743368619856
五家渠市,06-26,5.163236359615366
五指山市,06-26,1.3816143468981708
亳州市,06-26,3.25680020939186
仙桃市,06-26,2.677117410271588
伊春市,06-26,3.8786553324728303
伊犁哈萨克自治州,06-26,2.7088371039105508
佛山市,06-26,1.5815454375864693
佳木斯市,06-26,4.046452626376769
保亭黎族苗族自治县,06-26,1.3268633172670525
保定市,06-26,3.8854637392992175
保山市,06-26,0.9778928089408062
信阳市,06-26,2.792100094505641
儋州市,06-26,2.2288460739000664
克孜勒苏柯尔克孜自治州,06-26,2.7545236831865134
克拉玛依市,06-26,4.865437243063624
六安市,06-26,2.8722663728532356
六盘水市,06-26,1.6902763390363407
兰州市,06-26,3.3205434590523275
兴安盟,06-26,3.84090823653088
内江市,06-26,2.075006377963558
凉山彝族自治州,06-26,1.6327207374045867
包头市,06-26,4.321270220011942
北京市,06-26,3.4319648718392384
北屯市,06-26,5.03707719162114
北海市,06-26,1.4723745250486269
十堰市,06-26,3.0980696607384344
南京市,06-26,2.805358479146784
南充市,06-26,2.0521547182162325
南宁市,06-26,1.748658698434587
南平市,06-26,1.8852410865216405
南昌市,06-26,1.9634698488275735
南通市,06-26,2.381054155189582
南阳市,06-26,3.059471941337748
博尔塔拉蒙古自治州,06-26,3.421171099157494
厦门市,06-26,1.391763986281821
双河市,06-26,4.289167513637738
双鸭山市,06-26,3.9408642840783057
可克达拉市,06-26,3.841392154904867
台州市,06-26,2.4017070975222885
台湾省,06-26,1.018646570999448
合肥市,06-26,2.79123514254353
吉安市,06-26,1.8439905347806524
吉林市,06-26,2.783474486868496
吐鲁番市,06-26,3.75108847085967
吕梁市,06-26,3.389688913025703
吴忠市,06-26,4.085671258025774
周口市,06-26,3.671087680752158
呼伦贝尔市,06-26,4.130024640708863
呼和浩特市,06-26,3.8800320057500843
和田地区,06-26,3.0264026971268767
咸宁市,06-26,2.439597726382275
咸阳市,06-26,4.175721706954509
哈密市,06-26,3.8283563256863524
哈尔滨市,06-26,3.4854773256518765
唐山市,06-26,2.720026639359103
商丘市,06-26,3.696121389156692
商洛市,06-26,3.0053945283272836
喀什地区,06-26,3.0850927727881814
嘉兴市,06-26,3.1401532180643397
嘉峪关市,06-26,3.5320090751988986
四平市,06-26,3.353101330039213
固原市,06-26,2.9922800285966686
图木舒克市,06-26,4.009292786337186
塔城地区,06-26,4.1336973715610155
大兴安岭地区,06-26,4.858100424666692
大同市,06-26,3.1041570975953037
大庆市,06-26,3.73038916247177
大理白族自治州,06-26,1.5269884856462719
大连市,06-26,1.1917566054003834
天水市,06-26,2.4702131606239783
天津市,06-26,3.3223213601998225
天门市,06-26,2.6615446168358963
太原市,06-26,3.3607294098242426
威海市,06-26,1.408023039457918
娄底市,06-26,2.0349405036579746
孝感市,06-26,2.596514245776996
宁德市,06-26,2.181624057068214
宁波市,06-26,2.7736361362458135
安庆市,06-26,2.260558333824886
安康市,06-26,2.6522798043311346
安阳市,06-26,3.8699308894816635
安顺市,06-26,1.6960338053522388
定安县,06-26,1.763982048655114
定西市,06-26,2.4495327183879616
宜宾市,06-26,2.0030092280663805
宜昌市,06-26,2.3982334132707264
宜春市,06-26,1.880471651282538
宝鸡市,06-26,2.890876963275779
宣城市,06-26,2.8883896311075805
宿州市,06-26,3.5496809814029264
宿迁市,06-26,3.0823800262307772
屯昌县,06-26,1.8578242832883987
山南市,06-26,1.083124095827585
岳阳市,06-26,2.2086006127812476
崇左市,06-26,1.8735887374083648
巴中市,06-26,1.889383650093932
巴彦淖尔市,06-26,4.389742819769993
巴音郭楞蒙古自治州,06-26,2.7348890988698398
